Month,L27,L28,L29,L30,L31,L32,L33,L34
05/03/2018 05:00,0.741819422,0.322172548,0.065162026,0.219169117,3.759708326,1.863259045,0.536807313,1.145211189
05/03/2018 06:00,0.603898104,0.317854958,0.071148652,0.240924936,4.568607013,2.107689041,0.143082972,1.212451245
05/03/2018 07:00,0.795487684,0.278846673,0.059640717,0.296748733,4.734513796,1.569804896,0.174391146,1.605902614
05/03/2018 08:00,0.821148771,0.316920121,0.045199248,0.15912105,4.358193952,1.700968207,0.23676112,1.36231157
05/03/2018 09:00,0.892177834,0.295361446,0.1037837,0.170755413,3.743560754,1.83865709,0.208131626,0.965323065
05/03/2018 10:00,1.178210724,0.300062107,0.456886215,0.275295117,3.600923979,2.168636798,0.227174177,0.563217625
05/03/2018 11:00,1.245706129,0.318827968,0.126990113,0.536205483,3.955842004,2.42737305,0.309321483,0.654238685
05/03/2018 12:00,1.145824198,0.460447689,0.891278468,1.39856859,3.465462902,2.424382926,0.325978189,1.129608632
05/03/2018 13:00,1.249404217,0.578224321,1.000670964,2.199625737,3.784654414,2.821232863,0.546003938,0.676761681
05/03/2018 14:00,1.477164194,0.646664113,0.923923227,1.735721941,4.186489731,3.327568108,0.603784562,0.956598839
05/03/2018 15:00,1.269432885,0.726429107,0.783435482,2.282752133,3.524409186,3.334547077,0.665964548,1.421290249
05/03/2018 16:00,1.326721509,0.748842555,1.096354377,0.776749756,4.180419275,3.340400444,0.805396762,1.205571001
05/03/2018 17:00,1.318385967,0.813625163,1.479774785,0.743532909,3.717822606,2.755877061,0.617863183,1.258752617
05/03/2018 18:00,1.451008084,0.790420162,1.234735058,1.010721074,3.802016955,2.316635959,0.687481415,0.613461957
05/03/2018 19:00,1.976122246,0.704560267,0.710748814,0.815216365,3.432489878,2.081151031,0.614110528,1.159422464
05/03/2018 20:00,2.099574938,0.525517278,0.305440711,0.753617261,3.144802253,2.418713396,0.559847539,0.474293006
05/03/2018 21:00,2.502546815,0.654672071,0.206178175,0.725835741,2.851482805,2.328724008,0.613450784,0.500405737
05/03/2018 22:00,2.36006392,0.750069107,0.178672297,0.491494216,3.341245857,2.190412074,0.429088829,0.969208503
05/03/2018 23:00,2.299347648,0.82982439,0.546350611,0.416764176,2.71770642,2.379393719,0.231019411,0.692194251
06/03/2018 00:00,2.383053367,0.836576663,0.193359386,0.379367479,3.230914546,1.450410104,0.213055004,1.051773848
06/03/2018 01:00,2.184096688,0.649675165,0.523594673,0.235416772,3.312555555,2.107720355,0.19141378,1.098073253
06/03/2018 02:00,1.614112922,0.900465088,1.300842936,0.363719606,3.191271763,2.132813483,0.161074274,1.106191799
06/03/2018 03:00,1.626057559,0.992526639,1.205282898,0.369603436,3.447505706,2.171863802,0.225035892,0.95598027
06/03/2018 04:00,1.62655888,1.104213959,1.146258107,0.513513771,4.05117737,2.604623154,0.414913206,0.897321363
06/03/2018 05:00,1.573520733,1.198012723,1.069306471,0.535303137,3.159546674,2.533604655,0.227835989,0.439907853
06/03/2018 06:00,1.371357,1.22850632,0.439692246,0.708028699,3.063514696,2.216750983,0.346045568,0.868613576
06/03/2018 07:00,1.33709183,1.226190369,0.140048469,0.388812749,3.662006801,2.382814887,0.311669281,1.48330884
06/03/2018 08:00,1.467331147,1.287188908,0.135911531,0.475882852,3.785031236,2.811056781,0.198001098,1.212288562
06/03/2018 09:00,1.501659238,1.440979737,0.15674388,1.214710287,3.642595379,2.708674425,0.192642578,1.002007225
06/03/2018 10:00,1.448604393,1.705775182,0.117343576,1.561554157,4.054157067,2.401428611,0.137664151,0.67425303
06/03/2018 11:00,1.425093354,1.709316577,0.144054177,1.831866979,3.581665176,2.357821107,0.702174837,0.496201064
06/03/2018 12:00,1.398642278,1.567814316,0.245103395,0.730737662,4.170103843,2.314146233,0.456376347,0.75768325
06/03/2018 13:00,1.443097739,1.514385937,0.266658514,0.425691902,3.063646922,1.964418704,0.698937607,0.7081985
06/03/2018 14:00,1.461624878,1.487747101,1.366668705,0.619605334,2.343132445,2.290891344,0.718637305,0.470302724
06/03/2018 15:00,1.625455246,1.593061971,0.807875062,1.241514299,2.677532743,2.749861561,0.766181056,0.926235438
06/03/2018 16:00,1.450076446,1.61848349,0.386502919,1.312899048,2.592939149,3.724289517,0.584414248,0.824110985
06/03/2018 17:00,1.534987097,1.189270508,0.713086375,1.123423734,2.63468605,3.356010123,0.491796743,1.074205792
06/03/2018 18:00,1.807055538,0.51501097,0.405484357,1.003365987,2.419900003,1.914967211,0.15982021,1.481204488
06/03/2018 19:00,1.578697049,0.381784024,0.144008668,0.685421069,2.437295644,1.918614774,0.192641925,1.135707172
06/03/2018 20:00,1.46636327,0.458024562,0.464127189,1.65569812,2.985720564,2.648990056,0.225608412,0.912974376
06/03/2018 21:00,1.210261703,0.381569048,0.121136574,1.603966171,3.864267479,2.685408665,0.164561026,0.649913013
06/03/2018 22:00,0.952674345,0.268536463,0.184795261,1.993718409,4.173200203,2.672553856,0.220913244,0.538094457
06/03/2018 23:00,0.889560307,0.347246837,0.166017867,2.584693542,4.622736646,2.751663023,0.31598892,0.617073323
07/03/2018 00:00,0.842931614,0.421005727,0.182104815,2.78315848,3.891967223,2.893090798,0.297985091,0.450988492
07/03/2018 01:00,0.915742752,0.536380314,0.189987786,3.299961109,2.886089271,3.103901855,0.339055233,0.865529529
07/03/2018 02:00,1.054905222,0.496166288,0.189128659,3.105384039,3.021740174,3.255361846,0.25210197,0.487655399
07/03/2018 03:00,0.931168126,0.425151681,0.178827629,3.45070967,2.726578206,3.234580711,0.170250679,0.499092245
07/03/2018 04:00,0.916531889,0.300451209,0.27382082,3.257742303,2.961949125,3.424926292,0.119520643,0.923275621
07/03/2018 05:00,0.687226136,0.343800406,0.463271155,2.742803221,3.074636378,3.25036247,0.122763259,1.094947968
07/03/2018 06:00,0.494819924,0.383551367,0.215445762,2.65166375,3.142180393,2.917193211,0.285321149,1.24193004
07/03/2018 07:00,0.61162871,0.244480801,0.627056602,2.913213562,3.409620473,2.544433795,0.19346545,1.507527646
07/03/2018 08:00,0.666502312,0.359014022,0.195758121,2.338852932,3.128638059,2.853420267,0.232467792,2.375547946
07/03/2018 09:00,0.722384632,0.439726294,0.265125902,2.750695962,2.814802716,3.466395097,0.131851446,1.238846594
07/03/2018 10:00,0.664706567,0.482090082,0.176170705,3.08348295,2.991055335,4.205543944,0.055693707,1.146854077
07/03/2018 11:00,0.553381037,0.572009444,0.212137722,2.07657498,3.775903164,3.561776344,0.11192458,1.059782859
07/03/2018 12:00,0.594693326,0.709705191,0.299787557,0.458195495,2.98741823,3.052294046,0.096651988,1.136861588
07/03/2018 13:00,0.569389553,0.752310768,0.895177582,0.414072234,4.412297413,2.680898099,0.159931518,1.226563526
07/03/2018 14:00,0.6824886,0.54723379,1.029691361,0.654544673,3.882755428,2.78604095,0.409535028,1.368231117
07/03/2018 15:00,0.623324844,0.690315943,0.915625114,0.972070614,4.799305311,2.461169869,0.215166722,1.193305293
07/03/2018 16:00,0.841346634,0.669260829,1.016899594,0.532920808,4.042010629,2.306948754,0.194168773,1.094716241
07/03/2018 17:00,0.681974069,0.300516902,0.807462396,0.634975409,4.44652649,2.120716837,0.129105549,1.148013065
07/03/2018 18:00,0.642555717,0.505161513,0.886617175,0.980212562,4.108227856,2.68316646,0.13267204,1.093018538
07/03/2018 19:00,0.816153531,0.399769837,0.107875969,0.835538901,5.229222547,1.457887558,0.186396061,1.257358732
07/03/2018 20:00,0.905915112,0.323408585,0.109338272,0.957352534,5.597289608,1.714143546,0.182751206,1.44583836
07/03/2018 21:00,0.97778079,0.329241384,0.255620662,0.618524061,5.762623289,2.154475028,0.116512333,1.269194197
07/03/2018 22:00,1.010643637,0.296150652,0.691830274,0.689353038,6.465086383,2.242796259,0.162543906,1.187994926
07/03/2018 23:00,1.087766543,0.301242189,0.504483789,0.826673704,5.094667856,1.696092966,0.350676722,0.8717891
08/03/2018 00:00,1.114613906,0.379673736,0.308852539,0.708841138,5.126424438,1.375357476,0.185869823,0.729537337
08/03/2018 01:00,0.849112368,0.392486765,0.11170888,0.421244845,5.059502123,1.617253376,0.525581001,0.98134213
08/03/2018 02:00,0.954921529,0.29760663,0.153828567,0.525228356,5.059013802,1.544785184,0.282639841,0.992921142
08/03/2018 03:00,0.915536761,0.507577698,0.259261335,1.231562929,4.895885122,1.581562198,0.166777915,1.442594235
08/03/2018 04:00,0.942008435,0.348509079,0.173102334,0.765679905,4.405041593,1.566788904,0.256355111,0.824483658
08/03/2018 05:00,0.825252691,0.777238169,0.19804916,1.860958662,5.12146434,1.534666598,0.335327231,0.685936333
08/03/2018 06:00,0.920555043,0.712237148,0.810887181,0.675531098,3.74544203,1.35399376,0.278247399,0.64826681
08/03/2018 07:00,0.912675843,0.412872319,0.697291256,0.693736053,3.159453825,1.258462952,0.762021054,0.684962262
08/03/2018 08:00,0.657440911,0.446969299,0.331635346,0.740705366,2.836014099,1.499112183,0.191292673,1.151216202
08/03/2018 09:00,0.729895065,0.458419682,0.094080587,1.364179909,2.272441731,1.559237823,0.249793141,1.153535051
08/03/2018 10:00,0.606358087,0.52544577,0,0,2.638395062,1.743093062,0.449092473,1.348663834
08/03/2018 11:00,0.72832477,0.437971971,0,0,2.47351601,2.100649131,0.252396534,1.781856741
08/03/2018 12:00,0.644022612,0.426241692,0,0,2.32738922,2.409886286,0.500679476,1.448637554
08/03/2018 13:00,0.634594681,0.525156356,0,0,2.556305453,2.368066164,0.392784988,0.865187029
08/03/2018 14:00,0.573308174,0.388180704,0,0,2.086977274,1.470136277,0.266358667,0.620652821
08/03/2018 15:00,0.90802142,0.982592291,0,0,2.110214755,1.616524465,0.235289321,0.455045781
08/03/2018 16:00,2.430646598,5.028674786,0,0,1.51161596,1.33836949,0,0
08/03/2018 17:00,2.453436992,4.939664735,0,0,1.187945892,0.911839471,0,0
08/03/2018 18:00,2.605660339,4.056067325,0,0,1.141167927,0.823759011,0,0
08/03/2018 19:00,3.831231557,4.263803243,0,0,2.321298408,1.045727349,0,0
08/03/2018 20:00,4.399133223,4.409381033,0,0,1.621822969,0.866124789,0,0
08/03/2018 21:00,4.119417237,4.308674644,0,0,1.445594772,0.814968656,0,0
08/03/2018 22:00,4.418144492,4.561174303,0,0,1.677566056,0.968251315,0,0
08/03/2018 23:00,3.415482612,4.336086276,0,0,1.817964502,0.978215517,0,0
09/03/2018 00:00,3.566436996,3.112016466,1.073466582,0.770075023,1.825698882,1.178257431,0,0
09/03/2018 01:00,2.875555506,2.436817018,1.359428557,1.251451089,1.515144746,1.049066173,0,0
09/03/2018 02:00,3.0652094,3.213271718,0.61392265,1.157712883,1.409973149,1.0311722,0,0
09/03/2018 03:00,1.764104679,2.560674561,1.069817759,1.371871579,2.834995705,2.262609668,0,0
09/03/2018 04:00,0.639445092,1.231845892,0.680635284,0.947531655,4.82693439,2.844748449,0.012629711,0.111201137
09/03/2018 05:00,0.8132657,1.191177018,0.402254068,0.622193841,4.50758349,3.264110622,0.055305587,0.506144743
09/03/2018 06:00,0.701408933,1.059822702,0.412036559,0.534666753,3.921104016,3.298207067,0.035849034,0.55362924
09/03/2018 07:00,0.674884843,1.095155969,0.622849468,0.609459993,3.851080223,2.931154645,0.68922413,0.962009079
09/03/2018 08:00,0.501235789,1.013758558,0.516132072,0.440026555,4.226930154,3.303192154,0.422885339,0.788265473
09/03/2018 09:00,0.504558729,1.284655759,0.708132994,0.050818214,5.079840833,3.331815563,0.166625518,0.503890814
09/03/2018 10:00,0.72073554,1.179718023,0.784591227,0.057469134,4.562643875,2.650837829,0.062134833,0.662599746
09/03/2018 11:00,0.73025711,1.112771775,1.60284738,0.123779007,4.276038457,2.667231664,0.091299939,0.81208273
09/03/2018 12:00,0.665776329,1.093291856,1.245559546,0.162693296,4.523521751,2.883571487,0.100137118,0.525872715
09/03/2018 13:00,0.982089527,0.973877576,0.160023871,0.932102791,5.022478117,2.743773391,0.107698028,0.623079642
09/03/2018 14:00,0.593458289,0.877653374,0.25975293,0.276325177,3.366119293,2.324862938,0.143854658,0.762062985
09/03/2018 15:00,0.796789674,0.891915986,0.486633551,0.192361595,3.632318542,2.106631817,0.133489332,1.158065117
09/03/2018 16:00,0.617871521,0.961869339,0.799328426,0.195776437,4.834306562,2.380715553,0.194019761,2.471335281
09/03/2018 17:00,0.747216949,0.923736399,0.119582526,0.30803311,3.838065445,2.331015655,0.287046909,1.229457493
09/03/2018 18:00,0.931050468,0.988518554,0.097461976,0.494289028,2.570549265,2.157627881,0.202305652,0.712225138
09/03/2018 19:00,1.060261906,1.073896204,0.255467191,0.60831166,3.164017802,3.186662812,0.07823498,0.779199966
09/03/2018 20:00,1.013700259,1.039088881,0.987675433,0.431465433,3.068724933,3.306387912,0.049771838,0.457150888
09/03/2018 21:00,1.08593904,1.317105531,0.889808473,0.337646652,2.740431013,3.103975664,0.04929166,0.288299354
09/03/2018 22:00,0.946032531,1.195226365,0.180645957,0.350969147,3.012140493,2.49711848,0.051999388,0.229576082
09/03/2018 23:00,1.144229786,1.176054897,0.144493211,0.386679047,3.111511306,3.084823439,0.053944671,0.396738437
10/03/2018 00:00,0.670734224,1.124477399,0.061373935,0.383388028,3.234422642,2.47953212,0.111344112,0.426351736
10/03/2018 01:00,0.822236598,1.07498826,0.246931677,0.464127499,2.901285342,2.406962002,0.113323899,0.23206865
10/03/2018 02:00,1.066463211,1.180866773,0.221282235,0.450856954,2.909229747,2.412508423,0.078494885,0.164966888
10/03/2018 03:00,0.983338493,1.310508717,0.141654955,0.44537648,3.164917473,2.615805763,0.230374051,0.256731764
10/03/2018 04:00,1.139908435,1.123350792,0.087529249,0.424908829,3.265657209,2.998986894,0.099907896,0.313563058
10/03/2018 05:00,1.520551443,0.947501975,0.155735389,0.440122539,3.877494842,3.502833802,0.135756152,0.862786672
10/03/2018 06:00,1.666519711,0.825775561,0.10518647,1.15088963,3.643260593,2.802471956,0.130487631,0.44604527
10/03/2018 07:00,1.857679295,0.649720665,0.113525995,0.419805844,2.878582537,2.129756972,0.796208521,0.377825285
10/03/2018 08:00,2.278215557,0.687268379,0.187905535,0.668852112,2.967311889,1.989865158,0.249712347,0.703481216
10/03/2018 09:00,2.581615328,0.697695803,0.163637604,0.411611514,3.055954358,3.346272594,0.174626333,0.67821261
10/03/2018 10:00,2.899018263,0.636380981,0.12871049,0.579723804,3.773891833,2.796891337,0.195378777,0.950387266
10/03/2018 11:00,3.019961565,0.593515936,0.175895429,0.554304536,3.727330149,2.131660909,0.164213613,0.839345383
10/03/2018 12:00,3.441016217,0.689658846,0.086575023,0.514710859,3.384507952,2.028845087,0.140056312,0.744563231
10/03/2018 13:00,3.50666438,0.755706678,0.081809369,0.633720147,2.851501554,1.926471956,0.111285391,0.390098794
10/03/2018 14:00,3.340027899,0.737205222,0.062694518,0.954894398,3.306948657,1.805701786,0.138812655,0.283577054
10/03/2018 15:00,3.42966101,0.850555254,0.218857591,1.953763135,4.044794226,2.573464814,0.148974387,0.188435327
10/03/2018 16:00,3.398413162,1.13615489,0.323340303,1.919845363,3.871954646,3.233274021,0.25269812,0.19572972
10/03/2018 17:00,3.544359835,1.340805189,0.206530024,0.849067732,4.079654626,3.158594345,0.213379894,0.098350097
10/03/2018 18:00,3.441791151,1.434435568,0.337531545,0.361138718,3.552230134,3.624720065,0.186768882,0.114879909
10/03/2018 19:00,3.568064786,1.397379074,0.618469435,0.279697845,3.417956511,3.920256993,0.150838174,0.121706999
10/03/2018 20:00,3.974641453,0.847631667,0.34262308,0.280791174,2.666542215,3.243592574,0.119209858,0.084642954
10/03/2018 21:00,4.012274315,0.876225295,0.268216901,2.640607351,3.698851437,2.417123758,0.101112334,0.350883704
10/03/2018 22:00,3.596281195,1.253068991,0.287655551,1.845276422,3.476253399,2.271057352,0.085392624,0.067658464
10/03/2018 23:00,3.440099957,1.33756694,0.288015475,2.75781265,2.927006362,2.268082634,0.091056829,0.071567556
11/03/2018 00:00,3.428095133,1.278893426,0.273735418,1.221610013,3.479064527,3.344285831,0.128262485,0.070919783
11/03/2018 01:00,3.199931561,1.286178352,0.216733823,0.490867872,3.81493999,3.087706452,0.08389709,0.06012942
11/03/2018 02:00,3.115500708,1.064279996,1.319888885,0.19971651,2.696997817,3.160155177,0.248558568,0.010607552
11/03/2018 03:00,2.833456854,0.899265742,0.456989968,0.695096471,3.541834379,3.412564955,0.412319523,0.200429612
11/03/2018 04:00,2.517319097,0.694371462,0.140906816,0.347900775,4.199282896,3.14633959,0.127990453,0.075675291
11/03/2018 05:00,2.097984336,0.669241358,0.077509346,0.2765299,4.418830627,3.477507298,0.109842153,0.099325993
11/03/2018 06:00,1.843581474,0.880199753,0.100482213,0.236839541,4.844688202,3.87158687,0.231264985,0.065524169
11/03/2018 07:00,1.100980668,1.077807677,0.232439603,0.334107973,3.947083367,3.320497484,1.414169742,1.525931942
11/03/2018 08:00,0.830609598,0.881919293,0.662114823,0.350047243,3.879222722,3.137598586,0.438185441,2.377580277
11/03/2018 09:00,0.622710736,0.830391093,0.557332446,1.661074693,3.88859627,2.587338207,0.068889551,2.267059868
11/03/2018 10:00,0.60562111,0.658079939,0.384497505,0.279018042,3.581521758,3.369040986,0.100041898,1.334983771
11/03/2018 11:00,0.734665289,0.62438463,0.268798134,0.515039865,3.11885607,2.306595521,0.07530363,0.382547015
11/03/2018 12:00,0.59182761,0.715547818,0.619381494,0.784333174,3.591193118,2.1665796,0.220621686,0.16829956
11/03/2018 13:00,0.635333945,0.69713109,0.230392945,1.03731261,2.42382555,1.727385538,0.143085358,0.067239247
11/03/2018 14:00,0.631950676,0.582543435,0.193357876,0.824837147,2.735191648,2.336419178,0.119158884,0.068840793
11/03/2018 15:00,0.467583042,0.706263849,0.159283132,1.035405389,3.052248623,1.942762778,0.075630885,0.08992496
11/03/2018 16:00,0.651619312,0.601579205,0.133192724,0.652663483,2.073638816,1.584008551,0.12268511,0.092146736
11/03/2018 17:00,0.870527491,0.655566072,0.154628526,0.572308731,3.103723877,1.650128124,0.13675802,0.08174549
11/03/2018 18:00,0.459272446,1.935932739,0.762700383,0.516467581,1.987570242,1.688416806,0.120286354,0.050980231
11/03/2018 19:00,0.379848468,1.580333252,0.118295144,0.454723093,2.013949965,1.894705925,0.058945325,0.05215203
11/03/2018 20:00,0.441980299,0.908695601,0.154264271,0.431009902,1.884628831,1.461665104,0.056222302,0.041125195
11/03/2018 21:00,0.731013326,1.123213694,0.327037189,0.506628974,1.686479558,1.512070672,0.089209735,0.132127207
11/03/2018 22:00,0.596272705,1.02411149,0.145149486,1.00063071,1.743575341,1.794337987,0.182169989,0.079840697
11/03/2018 23:00,0.319878648,0.998117316,0.25199775,0.26290624,2.128152369,2.001060998,0.096997624,0.061657642
12/03/2018 00:00,0.401217461,1.048321327,0.409686687,0.299948618,1.795374576,1.72621559,0.091974497,0.139699803
12/03/2018 01:00,0.546710139,1.072350475,0.674086105,0.426633211,1.608380822,1.466580342,0.1197036,0.049331399
12/03/2018 02:00,0.525126309,1.091678452,0.503373164,0.433027595,1.888311333,1.579471164,0.222235297,0.098608078
12/03/2018 03:00,0.549372049,0.766081717,0.36815387,0.760997337,2.295627023,1.778343782,0.156848474,0.127344128
12/03/2018 04:00,0.536883921,0.683584148,0.389052724,1.811538158,3.315247092,1.768978758,0.047857155,0.131172244
12/03/2018 05:00,0.637246174,0.592615792,0.372701364,2.625133219,2.87296588,1.445672712,0.048356383,0.040530931
12/03/2018 06:00,0.600858473,0.824651917,0.392536189,2.302820407,2.703884952,2.156811088,0.069431704,0.139596256
12/03/2018 07:00,0.648144848,0.955453512,0.520351154,0.286353876,3.62184176,1.535288867,1.125205236,0.34681625
12/03/2018 08:00,0.753845761,0.915189417,0.54814195,0.274437174,4.203522409,1.951382156,0.486420135,0.500117941
12/03/2018 09:00,0.584972054,0.985575056,0.21668025,0.279947587,3.617378509,2.606114082,0.181261313,0.697870487
12/03/2018 10:00,0.496943207,0.695691683,0.200363768,0.320126624,3.282658083,2.66579473,0.161882323,0.881640744
12/03/2018 11:00,0.920031889,0.495760733,0.280287569,0.290173066,2.660574496,1.848696589,0.121893971,0.560615351
12/03/2018 12:00,0.657033141,0.467006352,0.171840255,0.338916571,2.583431621,1.474611095,0.124326261,0.288084098
12/03/2018 13:00,0.616858821,0.467256496,0.358066971,0.339693679,2.912673995,2.243300408,0.080218518,0.290615638
12/03/2018 14:00,0.365041185,0.708090787,0.500464351,0.412688484,2.552450255,1.996828825,0.149585631,0.312342143
12/03/2018 15:00,0.419927419,0.959894172,0.560260856,2.709333823,2.392780472,2.329158788,0.084693656,0.152877138
12/03/2018 16:00,0.487163378,0.668346744,0.33307117,1.579078083,3.630380894,2.184060168,0.10794627,0.184467343
12/03/2018 17:00,0.434018203,0.496348588,0.490904561,1.930048319,3.012943006,1.930925492,0.122196343,0.168791292
12/03/2018 18:00,0.611441368,0.660333659,0.802355496,2.434593819,2.589359552,1.834751085,0.129873809,0.236657524
12/03/2018 19:00,0.568160619,0.59666955,0.602514892,2.681147044,2.505549284,1.733348612,0.177099544,0.208198466
12/03/2018 20:00,0.342442882,0.524155344,0.211442767,2.9214853,2.389754878,2.400337625,0.146159484,0.220191387
12/03/2018 21:00,0.455048729,0.454666846,0.12341157,2.158217829,2.379387579,2.584367295,0.143066085,0.095713219
12/03/2018 22:00,0.332502939,0.728142659,0.257388137,2.722191135,2.450655917,2.475523817,0.084948235,0.238131195
12/03/2018 23:00,0.364898489,0.961726112,0.099046458,2.975095213,2.350528514,1.778805609,0.104348857,0.159889715
13/03/2018 00:00,0.302853637,1.034904497,0.523342641,3.403887266,3.080026326,2.312647552,0.097935893,0.165880701
13/03/2018 01:00,0.320555767,0.682228482,0.384898007,2.636379601,2.50893754,1.930593864,0.069640207,0.139797938
13/03/2018 02:00,0.278467215,0.819643738,0.295316756,2.62820257,2.352659743,1.899607101,0.119426708,0.130379768
13/03/2018 03:00,0.306169198,0.711556554,0.178722267,2.842406457,2.572701011,2.227674191,0.206486394,0.133723187
13/03/2018 04:00,0.318289535,0.867416039,0.171065004,1.305160608,1.763457858,2.755983321,0.109718843,0.125536696
13/03/2018 05:00,0.240200974,0.769282308,0.19371373,0.17775117,2.427280942,2.412455995,0.095024977,0.123383241
13/03/2018 06:00,0.245282684,0.775869661,0.212462413,0.160417994,1.763103101,1.793017979,0.367956638,0.123362134
13/03/2018 07:00,0.227448648,0.962172159,0.155068803,0.191946324,2.197132596,2.079687092,0.718302223,1.886015857
13/03/2018 08:00,0.218715332,0.981746486,0.129644129,0.189579724,2.266695582,3.065212489,0.748571231,1.726610218
13/03/2018 09:00,0.933162898,1.019334528,0.102584786,0.208684611,2.736761703,3.001369845,0.255128347,1.047250479
13/03/2018 10:00,1.872306741,1.975735572,0.117499317,0.212666142,2.135177531,1.742852976,0.210033577,0.673250784
13/03/2018 11:00,1.51135041,1.858853716,0.093007792,0.332600803,1.433135768,0.949330046,0.107151362,1.065064166
13/03/2018 12:00,1.057210917,2.094177085,0.112290517,0.211236105,2.174786215,2.013348469,0.321257054,0.790011768
13/03/2018 13:00,1.263545053,2.730678152,0.160643093,0.538501464,2.48864211,1.669994474,0.333611159,0.312203123
13/03/2018 14:00,1.130322116,1.648162069,0.114332176,0.226773555,2.221010698,1.516707995,0.741046051,0.661282275
13/03/2018 15:00,0.975640402,2.092280022,0.126003496,0.422551522,2.449657496,0.932736886,0.462788338,0.292046971
13/03/2018 16:00,1.01501925,1.401460726,0.140511653,0.207148046,2.277262458,0.810883571,0.412568845,1.153699232
13/03/2018 17:00,1.545025263,1.529055494,0.118224321,0.180740592,2.000762794,0.824590761,0.429878318,1.24364543
13/03/2018 18:00,1.262794402,2.531260698,0.208019277,0.24047412,2.399500115,1.006565631,0.33478999,1.458531947
13/03/2018 19:00,1.286525238,2.546797624,0.71672707,0.178060676,2.584841399,0.878945852,0.382363926,0.69187656
13/03/2018 20:00,1.471358534,2.09409954,0.757687741,1.81497805,2.464769192,0.852000754,0.158830072,0.833125738
13/03/2018 21:00,0.911216189,2.129597263,0.51225027,2.999256077,1.852022139,0.910925237,0.125753538,0.582862811
13/03/2018 22:00,1.358781843,2.720838768,1.173872513,3.09338169,2.261271592,0.927678111,0,0
13/03/2018 23:00,1.269820944,2.061034202,0.675916886,1.02109154,2.408130557,1.079665079,0,0
14/03/2018 00:00,0.90334413,2.292295101,0.5378429,0.275015051,2.378352359,1.136739538,0,0
14/03/2018 01:00,0.954009273,2.262331082,0.851040352,0.707209749,2.350401203,1.005454156,0,0
14/03/2018 02:00,1.223408323,2.342345814,1.30107631,1.220826231,2.326064095,1.593393051,0.159749639,0.0380924
14/03/2018 03:00,1.016043118,2.29812933,1.020240614,0.797976641,2.20689272,1.795846103,0.20278622,0.471537839
14/03/2018 04:00,0.972519103,2.329505411,1.088666322,0.75526577,2.275198832,1.662136016,0.384821224,0.862644021
14/03/2018 05:00,0.991297609,1.851504548,0.211973546,0.775959836,2.01008253,1.395582353,0.167609218,0.120797001
14/03/2018 06:00,1.244618714,1.685774306,0.047689608,0.200509223,2.262116593,1.406204014,0.078278661,0.09253851
14/03/2018 07:00,1.674109684,1.433419281,0.060038256,0.292143415,2.010307054,0.810347921,0.635604388,1.367393561
14/03/2018 08:00,1.847362725,1.794853962,0.177298371,1.054263863,2.350634162,1.102159295,0.660661292,1.153410821
14/03/2018 09:00,1.750631312,1.799615329,0.154352336,0.292798395,2.671695357,2.352771412,0.700519489,0.125325905
14/03/2018 10:00,1.658449147,2.118888604,0.392066589,1.135388901,2.062358122,1.704199025,0.61260761,0.221994152
14/03/2018 11:00,1.491667348,1.295856419,0.280075128,0.340658654,3.352125258,3.191719489,0.58417128,0.098996956
14/03/2018 12:00,1.304239879,0.674985888,0.317011484,0.350126189,3.991207801,3.930362879,0.656335905,0.108255227
14/03/2018 13:00,1.484484429,0.78603128,0.433494729,0.504726216,4.557683894,2.546138099,0.466738087,0.080078461
14/03/2018 14:00,1.60356013,1.006046279,1.118509261,0.33663217,4.188801993,2.747666933,0.351807655,0.137925507
14/03/2018 15:00,1.360402795,0.54076424,0.652173744,0.244015679,3.109131849,2.480382896,0.165231043,0.157754559
14/03/2018 16:00,1.437191042,0.535458372,0.227718628,0.327015857,2.838439328,2.278809851,0.361404236,0.228368925
14/03/2018 17:00,1.698071248,0.519571122,0.238989755,0.280517671,3.552081895,2.161089245,0.602327541,0.275256055
14/03/2018 18:00,1.911560771,0.475709404,0.183075803,0.313876003,3.514980398,1.894775788,0.575537032,0.266221824
14/03/2018 19:00,1.819400163,0.557735609,0.173258028,0.299606051,4.58718744,2.475298162,0.344654941,0.385344413
14/03/2018 20:00,1.808120279,0.579747762,0.170478918,0.360459045,4.089634726,2.19269075,0.350599563,0.174128202
14/03/2018 21:00,1.803584462,0.749240705,0.157030595,1.158108095,3.433170362,1.942868744,0.398888404,0.074970122
14/03/2018 22:00,2.081884192,3.525693415,0.196143501,1.099650259,3.406730795,2.588180281,0.379117062,0.14877816
14/03/2018 23:00,1.984511666,1.61049262,0.249700359,1.930809253,3.412302811,2.92113075,0.351494543,0.169357001
15/03/2018 00:00,2.078450856,1.217166944,0.217556404,1.490332576,4.789068351,2.315631315,0.25915309,1.782815919
15/03/2018 01:00,2.237946464,0.783954437,0.236220799,3.133291964,4.907063254,2.076911609,0.148944286,1.589693022
15/03/2018 02:00,2.382103448,0.893614136,0.223639978,1.613136727,4.478454342,2.760585718,0.094169088,0.781532459
15/03/2018 03:00,2.079791795,0.734108929,0.203544903,0.595190956,4.848681117,1.980487632,0.091617239,0.667473797
15/03/2018 04:00,1.886475716,0.516857866,0.199472195,0.945055708,4.814866653,2.60814995,0.113367827,0.296154251
