Month,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26
22/01/2018 03:00,2.058365109,1.898915014,3.83115E-07,3.83866E-07,1.738410665,3.142684304,0.005791919,0.018702559,0.175586001,0.05493138,0.46460501,0.351359349
22/01/2018 04:00,1.869934379,1.325843249,3.82785E-07,3.84285E-07,1.5090025,4.182743885,0.00858022,0.015654988,0.07648823,0.05320395,4.015876476,3.881793902
22/01/2018 05:00,2.740224655,0.677158612,3.82814E-07,3.83222E-07,1.399231929,3.350834045,0.004983607,0.016014281,0.068109937,0.056207198,0.519916427,0.293680251
22/01/2018 06:00,2.554162631,1.010956459,3.84874E-07,3.84552E-07,1.396646972,3.169717053,0.004406157,0.017192227,0.070794044,0.346586587,0.530346884,0.284501481
22/01/2018 07:00,2.258155574,0.684741818,3.84038E-07,3.84134E-07,1.558061185,3.585157229,0.010017914,0.014603496,0.065352192,0.098416936,0.393530127,0.277328042
22/01/2018 08:00,2.204134851,0.971817208,3.83209E-07,3.84705E-07,1.517940099,2.872084663,0.004134218,0.01416855,0.03451844,0.09299378,0.417518913,0.342675896
22/01/2018 09:00,2.160287915,1.39797511,3.82845E-07,3.8397E-07,1.445949071,3.53959515,0.00567388,0.015883943,0.053370766,0.114438025,0.513812351,0.282476578
22/01/2018 10:00,2.101013831,1.113594886,3.83621E-07,3.83234E-07,1.563222337,3.662479161,0.003058264,0.023444639,0.06790115,0.230356507,0.569559157,0.282550611
22/01/2018 11:00,1.31553987,1.290688723,3.82437E-07,3.83365E-07,2.065060432,2.606035,0.012905527,0.014269632,0.043006521,0.140051808,0.648079854,0.235998398
22/01/2018 12:00,1.798109546,1.415689481,3.84101E-07,3.85614E-07,2.433722419,2.829465827,0.004402847,0.024657162,0.084733112,0.309692117,0.575278621,0.241479615
22/01/2018 13:00,2.407328951,0.991525664,3.83114E-07,3.83414E-07,2.0204404,3.877315023,0.005688423,0.033496921,0.056998998,0.181631712,0.569214995,0.258493781
22/01/2018 14:00,2.066984727,1.33254386,3.85672E-07,3.86436E-07,2.075746522,3.608222151,0.013825686,0.054795322,0.12472035,0.163744511,0.57625303,0.281401778
22/01/2018 15:00,1.512577032,1.617560273,3.83922E-07,3.85064E-07,1.772307204,2.686739996,0.010269379,0.081232167,0.130673518,0.178623162,0.604363902,0.272425909
22/01/2018 16:00,1.332107673,1.844792733,3.83622E-07,3.82599E-07,2.072894349,2.705953833,0.009301403,0.084386304,0.178689016,0.165738787,0.513233097,0.257983538
22/01/2018 17:00,1.396379113,1.007886074,3.82621E-07,3.83748E-07,1.719043687,2.564667306,0.014857388,0.075971623,0.116579209,0.222155951,0.500197247,0.229865659
22/01/2018 18:00,1.084991721,1.707640868,3.83312E-07,3.83072E-07,2.480768026,2.568416193,0.019714591,0.085363829,0.094159541,0.086140237,0.501645841,0.284039225
22/01/2018 19:00,1.213806453,1.131180862,3.84118E-07,3.84076E-07,1.696029559,3.113116137,0.011957024,0.078373434,0.172103311,0.111656014,0.399841729,0.45773078
22/01/2018 20:00,1.098383774,0.869706452,3.82457E-07,3.83016E-07,1.490094591,2.772680203,0.010602751,0.081961924,0.150123316,0.068980589,0.355503773,0.38033482
22/01/2018 21:00,2.07904711,1.453762379,3.83397E-07,3.82862E-07,1.846880233,3.211746605,0.008193206,0.085908862,0.110287247,0.31450123,0.341623356,0.33265581
22/01/2018 22:00,2.520383652,2.526666719,3.82088E-07,3.83459E-07,2.376003941,3.429503308,0.013060954,0.071006231,0.071623975,0.278153466,0.419468504,0.376943624
22/01/2018 23:00,2.180427677,1.51047801,3.82923E-07,3.8437E-07,2.127450849,3.444501173,0.006639986,0.058040482,0.111400227,0.310636448,0.495293509,0.3358427
23/01/2018 00:00,2.513315634,1.234687574,3.82329E-07,3.8345E-07,2.026537193,3.653119621,0.008078069,0.041176638,0.090596266,0.471710717,0.551646945,0.217297717
23/01/2018 01:00,2.061699049,0.773715238,3.8367E-07,3.83432E-07,1.79839991,3.515064785,0.005315939,0.035300868,0.06850271,0.243659123,0.557571853,0.23439051
23/01/2018 02:00,2.513598705,1.228262441,3.82962E-07,3.84227E-07,1.914128097,3.410435132,0.012905084,0.025387784,0.050859098,0.164967885,0.546834725,0.171818604
23/01/2018 03:00,1.757464871,1.507458827,3.82849E-07,3.82642E-07,2.047798188,3.418101331,0.007147929,0.01764943,0.064949094,0.135283593,0.505858891,0.174307938
23/01/2018 04:00,2.071137709,1.065479956,3.82713E-07,3.83034E-07,1.553101617,3.546312117,0.008334375,0.022924564,0.125209017,0.10578578,0.575147078,0.158416705
23/01/2018 05:00,2.059318356,1.515311153,3.82617E-07,3.83992E-07,1.624362889,4.108155259,0.007984931,0.02380108,0.063203087,0.083363766,0.545492967,0.2042944
23/01/2018 06:00,2.335895968,1.18953123,3.83242E-07,3.83442E-07,1.435939096,3.845883723,0.009950643,0.020233346,0.10022103,0.083553211,0.438100895,0.18558167
23/01/2018 07:00,1.812421226,0.705170248,3.83378E-07,3.83188E-07,1.457798911,4.174438977,0.010128138,0.014866209,0.095527226,0.387494948,0.382867129,0.150448163
23/01/2018 08:00,2.22046059,0.816180113,3.8224E-07,3.83141E-07,1.200449765,4.191711713,0.008484025,0.016019543,0.069626397,0.470593454,0.366420227,0.155991529
23/01/2018 09:00,1.571896254,1.313685578,3.83154E-07,3.8251E-07,1.644311773,3.695090752,0.010004326,0.015887778,0.234707338,0.425356028,0.378368406,0.18002561
23/01/2018 10:00,1.282728444,1.39844371,3.85094E-07,3.84707E-07,1.744197139,3.708251291,0.015010869,0.020834232,0.322200804,0.156544724,0.386424848,0.203313443
23/01/2018 11:00,1.360895588,1.017525235,3.83555E-07,3.84174E-07,1.619731089,2.880692448,0.019771474,0.019332252,0.385080819,0.14351592,0.391215385,0.13770766
23/01/2018 12:00,2.362434563,2.601715952,3.83439E-07,3.87274E-07,1.909020018,3.143273519,0.013228096,0.023744432,0.164680035,0.152429382,0.373651925,0.151484972
23/01/2018 13:00,2.451376699,1.613317342,3.82368E-07,3.8259E-07,2.017515777,3.86434596,0.011801123,0.035995152,0.182295945,0.128764029,0.385352108,0.121847119
23/01/2018 14:00,2.521057088,1.183263061,3.83589E-07,3.84668E-07,2.343963419,3.91281796,0.009743925,0.049476172,0.214772363,0.161746865,0.447753486,0.200370145
23/01/2018 15:00,2.764909231,1.33613515,3.83394E-07,3.84177E-07,3.005330597,3.607474967,0.009892169,0.071364548,0.331015577,0.152864048,0.533120406,0.161169993
23/01/2018 16:00,1.945038514,0.904516798,3.8293E-07,3.84619E-07,2.437796803,3.88329242,0.011246094,0.066021018,0.213175173,0.12885554,0.511136543,0.198203737
23/01/2018 17:00,1.799121736,2.546466761,3.83506E-07,3.83571E-07,1.808376255,3.479032803,0.010901988,0.073151079,0.300820533,0.11051207,1.98950602,0.257366235
23/01/2018 18:00,1.479219082,2.664574361,3.8292E-07,3.84092E-07,2.340022063,3.132295943,0.011600983,0.079173503,0.180862584,0.218620814,0.386438672,0.262349463
23/01/2018 19:00,1.289178058,1.778410188,3.835E-07,3.84217E-07,1.720468289,4.425672358,0.012344608,0.077659465,0.221110124,0.478696694,0.345623985,0.265429317
23/01/2018 20:00,1.553301247,0.881372874,3.82586E-07,3.82978E-07,1.415779792,4.10447147,0.010644187,0.078566909,0.279965549,0.141846929,0.341811735,0.24955722
23/01/2018 21:00,1.524288643,1.228868492,3.8305E-07,3.83229E-07,1.746098233,4.51491196,0.012814552,0.068829516,0.200967182,0.194958332,0.316891368,0.333733129
23/01/2018 22:00,1.211824779,1.411660468,3.83133E-07,3.8374E-07,1.718588902,4.873313661,0.008246895,0.068918058,0.384215474,0.14930388,1.536128735,0.31876319
23/01/2018 23:00,1.160228134,1.648518346,3.83625E-07,3.8312E-07,1.814362678,4.696143133,0.01466202,0.048417375,0.69885869,0.141814991,6.850583984,0.350411831
24/01/2018 00:00,1.312681169,0.766102822,3.82838E-07,3.85235E-07,1.696312809,4.473197706,0.006898587,0.041684729,0.326455252,0.152702104,6.594254171,0.367652928
24/01/2018 01:00,1.343456272,1.011807816,3.82771E-07,3.81897E-07,1.822322698,4.121694545,0.008034615,0.048545818,0.214077533,0.141673047,2.772504688,0.387294361
24/01/2018 02:00,1.384761085,0.914125215,3.83702E-07,3.84243E-07,1.726122464,3.550766105,0.007770644,0.022474913,0.167477918,0.103224081,0.300209393,0.212225873
24/01/2018 03:00,1.482217048,0.93451496,3.84007E-07,3.83654E-07,1.578818806,3.593595821,0.005218849,0.020652545,0.396716129,0.091957405,0.313350993,0.29636733
24/01/2018 04:00,1.314338826,1.019734569,3.84738E-07,3.84778E-07,1.810161656,3.514542984,0.008675439,0.023040145,0.303219272,0.1298911,0.31772731,0.407925151
24/01/2018 05:00,1.621077422,0.869416498,3.83349E-07,3.84524E-07,1.867930356,3.529949199,0.004767669,0.017227334,0.240536267,0.094574804,0.320694431,0.493863581
24/01/2018 06:00,1.762559253,0.526919644,3.82393E-07,3.83475E-07,1.885970306,3.263994916,0.004459751,0.016676618,0.44939845,0.188551503,0.287176888,0.480473165
24/01/2018 07:00,0.90272595,0.473831098,3.82628E-07,3.84342E-07,1.707211983,3.473897705,0.006676186,0.018640288,0.490561229,0.116976936,0.320781241,0.38387165
24/01/2018 08:00,1.047583829,1.18166198,3.83439E-07,3.83262E-07,1.668909371,3.574638296,0.01024502,0.020070805,0.385998935,0.105536225,0.273767297,0.3817207
24/01/2018 09:00,1.633846842,0.744276046,3.83159E-07,3.83874E-07,1.465910528,4.478669654,0.005313437,0.016996389,0.194743279,0.15136291,0.289260238,0.317466921
24/01/2018 10:00,1.62226124,0.859638097,3.83622E-07,3.84122E-07,1.896497985,3.773310456,0.004241156,0.020926286,0.297493245,0.119767756,0.283781147,0.308073213
24/01/2018 11:00,1.697953302,1.084422221,3.8134E-07,3.83745E-07,1.855365836,3.213169542,0.005973797,0.026311924,0.330144302,0.094459082,0.309139326,0.241262223
24/01/2018 12:00,1.600141805,0.538731562,3.83322E-07,3.85223E-07,2.461214646,3.500407897,0.014460246,0.028728844,0.394209077,0.081152072,0.292628992,0.192908529
24/01/2018 13:00,1.604275074,0.965712632,3.88706E-07,3.89311E-07,2.710388339,3.275781403,0.007634533,0.04015004,0.472967062,0.094351221,0.269732607,0.251688539
24/01/2018 14:00,1.530889943,0.591427809,3.82717E-07,3.84375E-07,3.09785,3.327466744,0.029894915,0.051522358,0.545673089,0.137219692,0.299631855,0.332358309
24/01/2018 15:00,1.005126302,0.639386138,3.83011E-07,3.82924E-07,3.080196811,4.299914341,0.012218282,0.06251994,0.486027397,0.063547476,0.276735341,0.268334768
24/01/2018 16:00,1.211058095,0.839069904,3.82765E-07,3.83748E-07,3.925919935,3.433896816,0.010516794,0.076703434,0.603929282,0.124595217,0.275626473,0.29305728
24/01/2018 17:00,2.379486119,1.080630923,3.83237E-07,3.83711E-07,3.300831901,2.86830443,0.01838777,0.081245347,0.658190113,0.125938529,0.294265889,0.291818159
24/01/2018 18:00,1.908406987,1.201243283,3.83218E-07,3.84204E-07,2.797599378,2.932460623,0.009942073,0.083397357,0.495617189,0.160235663,0.298489414,0.332192594
24/01/2018 19:00,2.833001294,0.838161921,3.8304E-07,3.84411E-07,2.58311142,2.970751021,0.00826723,0.082033686,0.138324773,0.391385194,0.339453217,0.255769483
24/01/2018 20:00,1.719578092,0.698562912,3.83498E-07,3.84124E-07,2.106821322,2.874667929,0.009664361,0.079170313,0.069667866,0.379828585,0.291008012,0.226811649
24/01/2018 21:00,2.720415351,1.05001603,3.83883E-07,3.83556E-07,4.4367868,3.206643381,0.017800807,0.076168091,0.17105494,0.463998321,0.300028786,0.193136892
24/01/2018 22:00,3.067817491,2.166176809,3.83543E-07,3.85433E-07,3.078489382,3.335983104,0.013120311,0.081611542,0.192499498,0.374770143,0.355542749,0.363964568
24/01/2018 23:00,2.879270014,2.327000485,3.83569E-07,3.83904E-07,2.539992141,3.412336829,0.006268404,0.050527578,0.052851845,0.202168766,0.299735747,0.288636852
25/01/2018 00:00,2.095781449,1.922066575,3.858E-07,3.86351E-07,2.674771479,4.692632894,0.012678462,0.037826768,0.125895814,0.160318612,0.581587627,0.234230906
25/01/2018 01:00,2.268160293,1.831344974,3.81703E-07,3.82437E-07,3.287372508,3.692427468,0.008881414,0.028793736,0.189682676,0.096280658,0.315040979,0.23535518
25/01/2018 02:00,1.739563684,1.826890192,3.82086E-07,3.81956E-07,3.514723361,3.329853349,0.007548815,0.025877879,0.072957022,0.098821441,0.336686524,0.252996671
25/01/2018 03:00,1.7025983,2.218898702,3.88847E-07,3.85432E-07,3.419502633,4.397820752,0.008407573,0.01840066,0.106359023,0.089634733,0.401636016,0.209098021
25/01/2018 04:00,1.275792105,2.531522568,3.82527E-07,3.82363E-07,3.559196349,3.955978181,0.009287095,0.026932152,0.081943055,0.155408091,0.484476328,0.213680972
25/01/2018 05:00,1.369918648,2.49372904,3.83339E-07,3.83432E-07,3.232472362,4.552525904,0.010708753,0.026676485,0.096748663,0.109457856,0.418395173,0.246836303
25/01/2018 06:00,1.519585471,2.452715953,3.80855E-07,3.79835E-07,3.173118068,4.464240669,0.015946446,0.014728552,0.091920021,0.126478218,0.317609021,0.27690741
25/01/2018 07:00,1.271618302,3.009828523,3.80487E-07,3.81874E-07,2.915665459,4.609178315,0.008167307,0.017801377,0.06093678,0.093552092,0.311757734,0.259998975
25/01/2018 08:00,1.742246226,2.67213265,3.84714E-07,3.83615E-07,2.81699327,5.580500089,0.005796608,0.012515611,0.206622057,0.12971501,0.433952464,0.202150789
25/01/2018 09:00,2.11104619,3.431732255,4.03463E-07,3.88546E-07,2.980153184,6.349710581,0.011854142,0.010980448,0.159615269,0.061615486,0.421517066,0.181444778
25/01/2018 10:00,2.173132946,2.307746096,3.82572E-07,3.83732E-07,3.504694623,3.637696523,0.010290699,0.026255516,0.360775766,0.067997825,0.431021795,0.200091525
25/01/2018 11:00,1.481404773,2.421234406,3.84405E-07,3.83341E-07,4.245621173,4.036871769,0.011428817,0.014669895,0.127582138,0.091957261,0.445796478,0.182410291
25/01/2018 12:00,2.172403974,1.98382015,3.82864E-07,3.83197E-07,3.613504932,3.733365086,0.010365974,0.023015619,0.063576916,0.079157885,0.406126477,0.157207162
25/01/2018 13:00,1.855837351,1.3442945,3.82324E-07,3.82784E-07,3.11020861,3.379966832,0.011227631,0.034172429,0.140766423,0.069665247,0.527285207,0.158428969
25/01/2018 14:00,1.545359024,1.36425842,3.80742E-07,3.82771E-07,3.460536881,3.306921052,0.00967886,0.054139836,0.122898056,0.062854871,0.533203828,0.195283928
25/01/2018 15:00,1.681176442,1.395912815,3.8269E-07,3.83193E-07,3.406151762,3.964350541,0.011665519,0.060333412,0.238690571,0.136790041,0.668472814,0.183459905
25/01/2018 16:00,1.774716936,1.405396919,3.83367E-07,3.8509E-07,3.147037137,4.793041313,0.018240506,0.071354988,0.624462935,0.10866933,0.61913883,0.260492274
25/01/2018 17:00,1.962494562,1.443784235,3.81212E-07,3.80645E-07,3.029505824,4.775036649,0.018645198,0.075466807,0.439702475,0.095903919,0.645897353,0.330889228
25/01/2018 18:00,1.584448074,1.479815321,3.828E-07,3.83752E-07,2.617886208,5.237654715,0.014891175,0.082323211,0.408743798,0.088910297,0.646833325,0.317343693
25/01/2018 19:00,2.046145065,1.723806633,3.8103E-07,3.82806E-07,2.813607861,5.763549093,0.024520327,0.092930574,0.568631915,0.141645972,0.627253373,0.278938269
25/01/2018 20:00,2.381834528,2.041791273,3.81996E-07,3.8434E-07,2.386367239,5.255392166,0.075793474,0.086256675,0.369076209,0.184345217,0.678385636,0.259012234
25/01/2018 21:00,2.223112958,1.913502712,3.81572E-07,3.8197E-07,2.847352172,4.825638095,0.014508308,0.065466122,0.231062355,0.080957631,0.689726498,0.326397794
25/01/2018 22:00,1.772766638,1.504645102,3.83714E-07,3.85284E-07,2.818223256,5.009232531,0.008380198,0.060288407,0.121214632,0.083564355,0.646976647,0.500179489
25/01/2018 23:00,2.146843237,1.590612866,3.82818E-07,3.83132E-07,2.68618755,3.079341759,0.01326065,0.05683065,0.108034012,0.097159712,0.642409046,0.174244141
26/01/2018 00:00,2.008276673,0.915824184,3.82994E-07,3.83104E-07,2.369972811,2.444268301,0.0071372,0.037471368,0.124991508,0.101571967,0.567984597,0.21061081
26/01/2018 01:00,1.785356513,0.788770959,3.82358E-07,3.83654E-07,2.078495768,3.502338042,0.016941061,0.022341098,0.092768019,0.125341924,0.537776412,0.411227519
26/01/2018 02:00,2.087722252,0.748928294,3.81855E-07,3.8385E-07,2.059556785,3.637786311,0.008092977,0.019003171,0.153561561,0.119650679,0.546204143,0.456753562
26/01/2018 03:00,1.920291675,0.735357883,3.82528E-07,3.83753E-07,1.936778181,3.473949471,0.01393511,0.01389296,0.164444016,0.125912198,0.489170396,0.424568695
26/01/2018 04:00,2.533907038,1.196920979,3.82146E-07,3.82308E-07,2.12872619,4.900036156,0.007107606,0.021604094,0.177187851,0.144299616,0.444448217,0.429658887
26/01/2018 05:00,2.304873472,1.375943176,3.81758E-07,3.84061E-07,2.308594222,3.697601858,0.01773806,0.021164575,0.107487795,0.213517705,0.449004915,0.373039407
26/01/2018 06:00,2.055564118,1.007444888,3.82464E-07,3.83648E-07,2.611061553,4.497219177,0.014119483,0.02979066,0.141816598,0.19451955,0.457568705,0.364813551
26/01/2018 07:00,1.906876994,0.921433165,3.81424E-07,3.83928E-07,2.088139894,3.385884541,0.00611549,0.013881277,0.213110815,0.193217637,0.394786779,0.389209578
26/01/2018 08:00,1.952438768,0.80957967,3.82496E-07,3.83692E-07,2.256431147,3.530727536,0.008402851,0.016373244,0.143779779,0.098215085,0.415853481,0.373051038
26/01/2018 09:00,2.578320342,0.940816289,3.82189E-07,3.84049E-07,2.469494303,5.042608373,0.018031462,0.016083649,0.148710876,0.13009889,0.45895908,0.421349593
26/01/2018 10:00,2.024072325,0.819956756,3.81345E-07,3.82472E-07,2.353701233,3.204007026,0.009856226,0.017117997,0.167517318,0.11647845,0.442651118,0.347868064
26/01/2018 11:00,1.483803814,0.778481806,3.83857E-07,3.84626E-07,3.157026885,5.288603457,0.005839468,0.0277075,0.121970183,0.127021498,0.423610767,0.208586556
26/01/2018 12:00,1.607614235,1.272014771,3.8233E-07,3.83968E-07,3.02018181,4.490127142,0.0108684,0.023366759,0.090900727,0.101026429,0.621304157,0.193831632
26/01/2018 13:00,1.653423793,1.621326287,3.8203E-07,3.8463E-07,3.075451804,5.482709575,0.008918448,0.033460742,0.313049581,0.103713674,0.671390154,0.275132724
26/01/2018 14:00,1.759086377,1.519379463,3.8239E-07,3.84088E-07,3.25385009,5.294296478,0.015561828,0.037629824,0.444581293,0.098245096,0.676344179,0.200687818
26/01/2018 15:00,1.644457748,1.414094735,3.82057E-07,3.84876E-07,3.364261444,3.12296065,0.011453906,0.065164506,0.382613672,0.167685692,0.624363828,0.186068782
26/01/2018 16:00,1.886229038,1.547058591,3.80328E-07,3.83474E-07,2.609946747,3.708259506,0.007992243,0.063587678,0.559805208,0.148337895,0.531792757,0.16412583
26/01/2018 17:00,1.719233182,1.958085241,3.79542E-07,3.83394E-07,2.103650742,3.788617189,0.009576896,0.073755702,0.412771673,0.260480131,0.493942267,0.181708191
26/01/2018 18:00,1.600768479,1.211017958,3.81814E-07,3.84144E-07,2.214883431,4.063640544,0.012654666,0.070360274,0.621598356,0.125400871,0.405743349,0.148466239
26/01/2018 19:00,1.958461044,0.82265656,3.81107E-07,3.83634E-07,2.058144831,4.490235021,0.010074388,0.077291119,0.314302235,0.435542757,0.389315073,0.189321391
26/01/2018 20:00,1.838058314,0.421577809,3.80316E-07,3.82305E-07,2.160765202,4.516544188,0.01196277,0.072510075,0.220299914,0.530899788,0.38145151,0.198895466
26/01/2018 21:00,2.401081316,0.522715068,3.78549E-07,3.80561E-07,1.824037742,4.07470148,0.02558335,0.062549428,0.295101515,0.594839391,0.366632331,0.205782637
26/01/2018 22:00,2.414271354,0.490790768,3.78688E-07,3.81046E-07,1.522941529,4.019895592,0.006846312,0.059309482,0.295470307,0.384268927,0.348526345,0.162854087
26/01/2018 23:00,2.008637623,0.60146856,3.77118E-07,3.79342E-07,1.616287593,3.97065038,0.007261619,0.048455441,0.426262964,0.526986051,0.30994867,0.148000488
27/01/2018 00:00,2.171698055,1.123541876,3.78372E-07,3.81968E-07,1.921772738,4.000996499,0.015572772,0.029761348,0.20097054,0.618316139,0.351077932,0.136535588
27/01/2018 01:00,2.12061105,0.664638049,3.77627E-07,3.81623E-07,2.033665909,3.944310675,0.013586885,0.030497624,0.096482183,0.817312372,0.340858477,0.183440236
27/01/2018 02:00,2.035052481,0.501234641,3.78956E-07,3.80815E-07,2.10879389,3.044994406,0.008656358,0.024370717,0.080620691,0.718066582,0.308654125,0.127715067
27/01/2018 03:00,1.980342812,0.511719169,3.79218E-07,3.81379E-07,1.358388192,3.756992991,0.008085944,0.025488239,0.089929578,0.906243152,0.345429608,0.174314012
27/01/2018 04:00,2.161034328,0.500714763,3.81209E-07,3.82555E-07,1.417090494,3.070533218,0.006140462,0.017136516,0.110362434,0.279898004,0.325330961,0.1449106
27/01/2018 05:00,1.957560071,0.738605883,3.80377E-07,3.83646E-07,1.67721915,2.692333928,0.003986833,0.022065288,0.087997241,0.204647911,0.370845861,0.169121968
27/01/2018 06:00,2.053657245,0.509663679,3.79055E-07,3.80877E-07,1.796515695,2.708296174,0.003149254,0.019591392,0.096184456,0.182228666,0.359967133,0.126656747
27/01/2018 07:00,2.147751875,0.634761385,3.79318E-07,3.83554E-07,1.187458955,2.961258072,0.003685094,0.022974175,0.1332226,0.202692554,0.333746055,0.121615607
27/01/2018 08:00,2.301929555,0.70810538,3.80794E-07,3.8302E-07,1.152282301,2.823173081,0.009331036,0.019239933,0.102715364,0.270034282,0.453125498,0.101835649
27/01/2018 09:00,2.229750765,0.637560892,3.80164E-07,3.82385E-07,1.460666578,3.087024029,0.004860358,0.015886805,0.397538353,0.253485773,0.482154085,0.110886546
27/01/2018 10:00,1.804427021,0.729650744,3.8099E-07,3.83698E-07,1.653051651,2.819033153,0.010319045,0.023564314,0.163805291,0.170355935,0.471998569,0.128057967
27/01/2018 11:00,1.917159793,0.703267429,3.79634E-07,3.82417E-07,1.86170426,3.679307413,0.010339641,0.021980517,0.175316165,0.20275405,0.471858451,0.100998772
27/01/2018 12:00,1.658963714,0.671998396,3.80503E-07,3.83478E-07,1.971772578,3.444044329,0.003519675,0.018114033,0.105172619,0.140304162,0.507096241,0.17310739
27/01/2018 13:00,2.334137095,0.962078475,3.80518E-07,3.82986E-07,1.837473453,3.223588029,0.004144931,0.020313447,0.121061271,0.124349425,0.518464228,0.140688962
27/01/2018 14:00,1.967308538,0.637961377,3.81083E-07,3.83417E-07,1.710141584,2.342113248,0.003474489,0.019341971,0.141510823,0.110296768,0.49855912,0.150050013
27/01/2018 15:00,2.181231122,0.911033776,3.79896E-07,3.82676E-07,1.870852837,2.317923835,0.005047543,0.01623605,0.148873598,0.247125795,0.484358604,0.11895142
27/01/2018 16:00,1.887570247,0.780615468,3.79773E-07,3.82128E-07,1.802634004,2.15581353,0.006776843,0.020519829,0.222718674,0.174457281,0.552051476,0.152698239
27/01/2018 17:00,1.835320173,0.578306598,3.80139E-07,3.82301E-07,1.210766217,2.517060126,0.009345362,0.021806894,0.24413655,0.240239164,0.5186182,0.14984004
27/01/2018 18:00,2.009429926,0.477545261,3.79468E-07,3.81866E-07,1.328232793,1.8149695,0.004316687,0.017120504,0.327322915,0.16124714,0.421410317,0.172502571
27/01/2018 19:00,2.987133473,0.484979139,3.80986E-07,3.81814E-07,1.216655952,2.772910449,0.010129143,0.016666205,0.097296188,0.350042573,0.348382818,0.100534204
27/01/2018 20:00,3.113156419,0.493980306,3.80559E-07,3.82508E-07,1.597121611,3.137481341,0.00931485,0.019624689,0.15440475,0.274883558,0.354214791,0.143240821
27/01/2018 21:00,3.128262195,0.476211188,3.81361E-07,3.84436E-07,2.673576469,4.816097463,0.003801957,0.017062132,0.130911087,0.225728111,0.323080403,0.135896903
27/01/2018 22:00,3.604312917,0.475000174,3.80217E-07,3.82458E-07,6.756331132,4.582475051,0.002892063,0.017271403,0.14332708,0.130155099,0.34451945,0.098304794
27/01/2018 23:00,2.899930984,0.623294752,3.79479E-07,3.82213E-07,6.494710672,4.933704749,0.009783991,0.023657512,0.162467598,0.140246251,0.301771817,0.19976464
28/01/2018 00:00,2.718659883,1.021311703,3.79129E-07,3.8229E-07,4.508294137,5.22519113,0.004140762,0.018119421,0.236796172,0.221784477,0.291748315,0.153154785
28/01/2018 01:00,2.555287488,0.990664428,3.80568E-07,3.83976E-07,3.755666535,4.728877657,0.003188141,0.015503212,0.44081528,0.092547795,0.350122847,0.141494263
28/01/2018 02:00,2.578602235,0.919580598,3.80119E-07,3.82442E-07,3.558360289,4.307124056,0.003195593,0.017075319,0.188279605,0.118153954,0.280028132,0.137880814
28/01/2018 03:00,2.725486079,1.156415278,3.80751E-07,3.8253E-07,3.379229796,4.739967713,0.013071708,0.014044331,0.201151931,0.147751885,0.29462362,0.11037578
28/01/2018 04:00,2.913654861,1.082264777,3.80169E-07,3.83617E-07,3.114100113,5.069002414,0.009129129,0.012964092,0.227013553,0.124255124,0.375202514,0.114746168
28/01/2018 05:00,2.468462274,0.944436259,3.80107E-07,3.83093E-07,2.879508806,3.651664834,0.003589497,0.017542554,0.215561096,0.10942319,0.313878342,0.116590221
28/01/2018 06:00,2.334266577,0.871656749,3.80575E-07,3.80856E-07,3.186262104,4.524853169,0.004744144,0.014350344,0.173386386,0.095914455,0.303714739,0.138414424
28/01/2018 07:00,2.15877017,0.930538113,3.80176E-07,3.82569E-07,3.344868249,3.627280051,0.007882619,0.025931629,0.089802966,0.115850793,0.330797379,0.144931265
28/01/2018 08:00,2.328056039,1.146573869,3.81085E-07,3.83907E-07,2.917494297,3.650956154,0.003955372,0.01369241,0.095181618,0.111897662,0.295066484,0.095628826
28/01/2018 09:00,2.376747989,0.928771964,3.80691E-07,3.82589E-07,2.846005436,3.339076248,0.005403155,0.01147342,0.139979745,0.103615983,0.256694334,0.113090364
28/01/2018 10:00,3.097568584,1.077105314,3.79467E-07,3.8107E-07,2.552029965,2.97606074,0.010550334,0.017390007,0.10114621,0.125928086,0.290028664,0.115663393
28/01/2018 11:00,2.458219376,0.61352067,3.81134E-07,3.85226E-07,1.681399039,3.389480402,0.009773581,0.014370679,0.379570321,0.107389153,0.242165054,0.098607458
28/01/2018 12:00,2.335216145,0.570997071,3.79036E-07,3.82229E-07,1.718038381,2.903481756,0.007048128,0.014228176,0.128605195,0.142920067,0.212135936,0.141356041
28/01/2018 13:00,3.121132401,0.534249542,3.79272E-07,3.83427E-07,1.4218075,3.422863636,0.003172664,0.012319514,0.196842236,0.151029679,0.2363224,0.132082271
28/01/2018 14:00,3.153369251,0.502218339,3.80108E-07,3.81845E-07,1.733733482,2.865292185,0.00672726,0.011783163,0.153267182,0.192843156,0.192356319,0.102663766
28/01/2018 15:00,3.143865039,0.519850905,3.79318E-07,3.81717E-07,1.689914799,2.62740101,0.006584107,0.01982359,0.179852297,0.352335103,0.232496039,0.119604641
28/01/2018 16:00,3.162929164,0.695852604,3.83175E-07,3.85802E-07,2.194468978,2.525073303,0.004577871,0.017758697,0.103853042,0.142711505,0.229551485,0.167155303
28/01/2018 17:00,3.056139747,0.835702974,3.80832E-07,3.83748E-07,1.758279517,2.699715091,0.011423276,0.017998721,0.17992786,0.143526507,0.322822886,0.185451218
28/01/2018 18:00,3.493878937,0.675119402,3.83315E-07,3.84446E-07,1.784957787,2.603994966,0.005175762,0.014068061,0.115528895,0.099305969,0.296161761,0.202074334
