Days,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34
01/05/2018 09:00,1526034456,7414639327,497613597.1,510493611.1,14913631812,17487738408,129239503.2,4413034.468,2114431550,3287050853,28534898056,16857089666,3193803586,1657367520,12189426122,16469542254,485238629.5,602384709.7,25167104240,33251001244,74830572.4,183401005.1,1308746283,1032882153,8034955525,4140427598,4571426828,9899156978,7055133578,6323336213,26018769237,40420678687,2787062315,6688406178
01/05/2018 10:00,1180600905,10602099715,283840844.6,536033142.3,23090025313,16567323964,120880977.2,19602292.99,2545639149,2944281157,30476603887,25015353032,2704436127,1948295296,23976996226,22678259947,330769187.6,2515327.191,23443443746,38025071294,129645420.5,197466647,3657850794,1723353444,7451986763,4665237306,5099631216,13299114652,18502364834,9255147678,24903016824,42769651274,1404426702,7388241190
01/05/2018 11:00,1372530242,9663915726,308608418.2,468400452.6,12519700652,15307054698,135187673.2,20548902.1,2423164699,2631628701,27980028411,14621935918,2461645017,1794370406,12989514986,20319517167,418303537.4,3178411.633,24390742563,28209741385,179397304.5,216956554.2,3552247202,956154000,7187293366,4103039511,4783035426,13449748119,7331118245,6759286309,23859699398,34748876664,1758539595,5468090953
01/05/2018 12:00,1292247597,7892665552,374660493.8,566201201.9,12484550953,25965982651,110576678.7,118288515.4,2544006701,2392733325,36160306597,14013904334,2269084137,1645077724,7138326626,17831495142,334169268.5,3685922.044,24587357112,30586321930,132669326.4,415598022.4,4934857639,1333708246,7670425710,2056987857,4129565568,9653319393,2512909967,7801955746,26034603241,35439266924,1050785691,12096515004
01/05/2018 13:00,1354859578,1466570245,471300259,606883184.1,11466213562,14525881368,132954409.4,68318072.07,2683022542,2583915617,19196326063,13397168292,1939732668,1289916502,7767949748,15327234350,406106995.8,3791283.642,27913657837,34474222135,240270190.6,645449403,8047059118,3113088990,6754531092,2354407011,4463304222,7619620757,2625657775,7400303966,29010334122,34197460597,1569060404,11071932026
01/05/2018 14:00,1641711331,1191789423,602409272.9,680914285.8,22570194757,14247723521,215401977.8,81559570.41,3369967028,3024328521,19675151513,24229001945,2550618293,1737921844,7180625540,17182813757,367178581.6,3241309.491,31996432266,35090506343,174259552.3,768910957,9019627904,1664195508,6312704702,2810090054,4072277246,8312892098,2367146166,8258209606,37746892377,31072822385,1171643015,9541921572
01/05/2018 15:00,1651623521,812179444.4,564992893.4,803239648.7,13315679795,13946262285,199569588.3,22591478.34,3504985611,2636230003,18463457188,16305262093,2171227475,1842257335,11848936403,21639945017,438545659.6,14886722.95,26747833008,36308526515,170514622.8,862678661,5487707801,1297522956,7141836028,2313815165,5840017481,6044754007,5531830108,15276655282,29440408817,35778033039,2777582925,9248167246
01/05/2018 16:00,3294090676,1147187910,766581049,934818827.5,11417087456,24872395769,153048085,38332155.97,2883520463,3040531103,29860954699,15796756673,2548427570,1056944424,15006301906,11965543116,352069934.9,3024340.018,28852036829,36744533959,161687392.9,944253361.3,5281503806,2799598673,6544161305,2291123406,5645268412,4744997283,8568705530,6734068739,29626510801,36917489639,7738912442,12860723712
01/05/2018 17:00,15522812044,1075867462,801594053.8,668501749.8,11949613854,17010244099,208539185.2,20197588.11,2965827844,3144141461,21862420464,28271566074,3090226275,1251992720,6725862514,7251330899,566951756,5277968.556,46267903691,50306552784,139958359.1,941786870.5,5099611503,3618148584,6215465458,2784706757,6171936251,6807055838,0,0,37700614301,44452220780,11977671095,21506589434
01/05/2018 18:00,4850389060,1230497016,1298675059,643003696.8,23715411609,16494517522,208845768.7,60421568.97,3768637571,12740376541,21352344710,30770371878,12233227593,3015774323,10827173936,8919130978,735911261.5,6005891.576,47007809288,41398386183,123113244.6,991568051.2,4514005950,3070046645,9696085493,12227769288,9875114198,8424585338,0,0,43176350481,32645794458,7390223979,18472416585
01/05/2018 19:00,5495126457,1039658416,1061283727,625989469.4,10155906087,20017891159,175153610.1,25885301.81,3768594201,3875083085,24148257355,15830099557,3632418835,2129824131,16827067536,22982081989,852495580.9,9617866.22,43794458545,33705279487,137118314.3,918476428.1,5644667334,859834072.1,6795764079,3385878949,9928641081,8090239157,6041891101,14526548727,45691257594,33678619676,2104598271,13336782720
01/05/2018 20:00,7612011056,973391130,619556522.6,1089275506,13501414907,28847947207,194163361.1,84995364.95,3267063539,4011960000,32717280859,18357043650,3957370297,1314475340,18321667755,26811938217,861890396.1,577944197.5,40986085606,43621431779,229728624.6,682791878.6,4397.444444,12709.16444,5376586787,10504228645,9304267192,8358508464,8132288517,18230493078,52369794433,50726967246,3676196335,10856349078
01/05/2018 21:00,4215120201,2456657540,643438725.9,1155268628,10454432497,17335118606,245816788.8,51331858.31,3686745364,3870397157,22955810023,13614432799,3617206162,1972042720,16535238982,15303934192,1001379414,20966309.35,44406638331,41695521894,93502673.94,619553836.7,4322.271111,4226.34,4058267350,6441573216,9374991659,6280951535,6553443520,8837563937,48898592285,52122237955,2488492174,10205962505
01/05/2018 22:00,3956794625,2071065266,568234091.4,826816957.1,19473612447,19733934504,227585968.9,90930142.13,3558383274,3751369459,24763871986,23866007595,3661779650,2311236226,13529601452,24957225259,803582119.9,6464121.771,48852166738,36175633572,130819776.7,640523904.5,4295.066667,4170.648889,3753327946,6043592360,7940825714,6663856139,4892068216,17958582031,47093942941,48683718627,4137054232,10026309717
01/05/2018 23:00,1113500353,3068867289,720382993.7,867712256,11610679941,20173858865,214003588.5,60599753.39,2215081127,3138531987,26474510573,12720555011,2942058194,1792888605,15935923291,18523648037,367009949.9,2595709.458,52446615853,38200393971,76716374.38,523044145.8,4199.044444,4105.015556,3635256579,5228285940,6484397845,7360732451,8963947900,10888194927,45826964687,43376839968,2012942970,11086402088
02/05/2018 00:00,5177452604,2137784392,813772213.2,935788295.2,10457726074,32136307552,178575301.6,23516457.05,1803444723,2950551897,37363479281,15828289753,3112633120,1648242342,10706568504,14805839884,851775505.4,5615100.267,53054465830,32059837798,51676095.41,256382974.6,4217.880226,4104.974011,3384677123,5521657899,6662005675,9131382221,3598076887,5322485731,49576407687,43959638289,1499642528,12857907770
02/05/2018 01:00,4048516997,3427118489,906699159.4,752048981.7,9712930212,22612232881,153290405.8,19749738.46,2188065235,3275175496,28656053775,14272826049,2904463557,1806099676,12141671361,11475216047,292976915.5,1783671.467,43807517832,33266487156,72616233.59,322500478.3,4190.288889,4106.615556,3925676493,8638274554,6409362650,7158613349,4851857962,3845134923,54976876390,39734061344,1747513886,12785822970
02/05/2018 02:00,2491746562,4242097382,685641093.6,768715818.2,17791277167,19476433128,143224266.2,87652038.47,2165106869,3683322312,26413929184,21133080570,3264416688,1921123066,10785760221,13985491761,1022386794,13226414.51,39303532311,32805956359,115292403.7,234239383.8,4195.657778,4100.54,3041507248,8558140093,5647941439,7022663152,4592280828,6518282496,38001788006,44592914877,1444803272,10811751438
02/05/2018 03:00,3707269107,5121564206,232618108.7,859607036.4,9444625270,20816902902,187314377.7,15254863.84,2195520242,2599451822,28516535486,14580499658,2245685380,1450180509,9323935786,17893507749,580242244.8,10752612.76,40447526312,44063873731,102998549.3,290531922.9,4208.8,4106.473333,3706475474,6945472059,6320843366,4608510364,2461687511,13018303760,36340365815,45845413169,1220763419,11834897270
02/05/2018 04:00,2823948217,2396674498,282509591.7,616421980.5,8300945417,30094655780,171009710.5,29617918.41,2078487825,2515071305,34922439615,12419941427,2301427725,1666436979,6983400714,9304481719,553420056.3,3201272.311,36263969606,45477630208,64756550.91,178230342.4,4243.977778,4109.855556,3467012270,4061178193,4055291283,5147137518,2419913420,3897171615,31030106479,49651045766,1918921735,11726039965
02/05/2018 05:00,1542325671,4898520122,181023791.7,562712601.3,10076255786,22018827653,129344776.4,94738250.81,1811393978,3999405349,29821599217,12789143691,4170405389,1689388458,19193675238,17235355113,4001.666667,3729.202222,33142745534,57112898435,81810227.41,267367211.6,4232.911111,4124.717778,3512442142,5799192894,7043325013,7521493387,5961112381,7563548909,30188114468,59816445497,1015758953,9388017594
02/05/2018 06:00,3117516338,4488663478,324493675.9,665736193.6,18978752500,21070328384,136541447.6,13102362.18,1938079723,4790972522,28911951137,23982190577,4728435338,1941526250,13490524067,11252210883,4642.242222,4320.528889,37568350568,67751564374,171172953.2,134270044.8,4204.888889,4108.54,4067650434,7486304399,3286376982,3654592866,9281883614,7086383550,32054652436,76411067923,1215079541,13064822864
02/05/2018 07:00,1974197097,3819540216,808703696.8,538644223.2,8739914109,20685015867,134935880.4,121940503.4,1927640066,4774985210,27541630535,13039615310,4714611668,1755524083,13005016567,7586013111,4631.593333,4307.791111,37070700973,41692377451,119946722.4,168470656.1,4187.462222,4090.911111,3300176362,6825983758,3447552090,3570886323,8834684837,3633157350,33076200869,51993630655,1056271308,12164599150
02/05/2018 08:00,6225253187,2241032469,458942924.4,598293317.1,14306435130,27798480544,229652820.8,12376588.96,2074898507,4746196045,31796578519,21563656346,4671911715,2217261976,14975543901,21829900905,4647.671111,4312.08,40689658549,43784917791,82112468.5,145845629.2,4191.168889,4097.653333,3617007504,7114494426,5652696619,5347846656,8706183960,15913342728,40827726087,46692025891,1904892560,15348850107
02/05/2018 09:00,4721807268,3377574690,265171306.4,584175253.1,11792317340,22339289938,121686735.3,31460219.66,2102331015,5077223359,26926376455,16840787432,4930719302,2001183921,20745793510,23717954421,4652.28,4334.277778,44073484390,30956819115,68319869.86,115243346.9,4192.391111,4107.073333,3500376354,8086002143,6951223972,5184008568,13367851693,18127009301,43849097454,43661294862,2280532115,17630668939
02/05/2018 10:00,6168547825,2594435972,146786858.3,494529216.6,20703656285,19466538050,117215952.5,28108583.25,2007640803,4751118412,23590032576,27390070142,4851389672,1785456196,20720980455,16417339896,4641.48,4310.426667,35221166942,36536076885,145156730.3,152833973.4,4208.768889,4100.442222,3248710574,7370184469,5765469744,3931696286,14170840930,12082633196,37274265821,42660806656,4363666238,12655273700
02/05/2018 11:00,3638364784,2430810131,193308689.7,505228037,13721622941,19116860160,113260870.9,26163928.41,1975957505,5441298002,22817944959,17734710118,5218840294,1939308524,19149758354,9911155826,4643.62,4333.84,34321768766,30035593489,115297631.8,255214551.3,4204.04,4096.697778,4577376258,6705065253,5151063489,3467185764,13905926896,6132573678,34436956192,41584395555,5073803243,10689191790
02/05/2018 12:00,2951391164,1477048089,196285136.4,557294967.8,14233408063,28631487414,113020681.1,10574994,2217364090,4971822097,31648833446,17667942352,5072651448,1752668432,21481787771,8887047947,4659.548889,4323.677778,31565717927,34421965855,124868803,341153135.4,4202.373333,4106.08,3687276792,5911567660,7014745159,4167516359,14023352292,4555567662,27504949010,45800209194,3504316696,11332122064
02/05/2018 13:00,3565610869,2789378722,330913872.3,644019610.6,11822915769,20066900710,130047377.2,74909487.02,3006809386,5216757582,24527898827,15456825080,5011536653,2022897268,22355445324,12948134540,4638.386667,4309.504444,30907984280,38529384837,223354950.6,509421158.4,4182.568889,4089.697778,3601150086,6530962600,5019415504,4364543589,16587462819,8280985157,31110124244,44249672541,1743486788,9002684822
02/05/2018 14:00,6160874079,2417392381,440953724.5,651495667.1,24521787497,21586733234,154092246.7,51727143.82,4217426536,6130876894,26052582692,31200838209,5872233466,2361863628,18076245780,16576286031,4665.768889,4349.066667,38348234539,46048607088,205139899.9,726781448.5,4228.044444,4112.971111,4654885260,11271039843,3007686836,606079106.2,14390181116,15680667339,41868809991,46565949139,4864849880,16531769774
02/05/2018 15:00,4412495518,2585329823,697187625.1,734884348,14564095076,23165637900,223668511.1,40256961.23,4609868549,5841333638,28499485462,14514558487,5719991191,1970286804,15109637607,20162201969,4660.366667,4328.288889,47129300688,42005853316,193251275.3,686848218.4,4207.422222,4110.508889,3348788350,10207620047,3840359182,1114680126,10773508069,18435883345,48525722137,47850079388,4054883756,15344509617
02/05/2018 16:00,4352137553,2403890224,735526277,922987978.6,19017575711,31905853528,161243462.9,39045782.45,5036543720,6010182576,37380030474,13337530173,6115842156,2765015856,13686802399,15890370314,4681.684444,4351.013333,46595630049,44371693615,186683725.7,751268044,34085409.72,4016.444444,3595826095,8743929240,3671910430,1224236363,9697165872,13958975876,46018357715,41332227266,1830534515,10873582219
02/05/2018 17:00,4295967046,3431085680,792898711.5,826901785.9,15977515066,28093094528,155724368.2,64997172.04,4616985558,6891181698,34339525225,17960120920,6854053645,2897551222,13096115532,6908746304,4666.335556,4328.826667,56623571591,47435577031,201432754.5,859568365.9,4010.031111,3907.322222,3583283431,8082882540,2487141975,1652523334,10140370693,5035823049,52855697168,52202459062,1984164228,8736962186
02/05/2018 18:00,5006318529,3063888610,799610939.1,849679970.9,12346362197,26178978688,177692718.9,97101266.05,4857839055,5471548645,32773313584,16166679086,5599494276,2482178983,11629976202,8491085242,4634.446667,4309.391111,53927864133,44024096302,349399712.9,908296656.6,3980.644444,3902.851111,4005113587,10631858440,2488050107,1388699307,8689165876,6786639553,55742556537,48760057490,4111371738,8881732874
02/05/2018 19:00,3182060615,3153978480,749052917.1,843486596.2,13787032179,24831845894,190224937.9,37108414.54,4712457305,4714736595,31641650482,15470477334,4778611618,2577915176,15029355782,20441335594,4664.302222,4352.484444,59481503533,38519470324,165449566.4,848925495.9,4012.142222,3913.551111,4339459254,11882147627,3118680232,8744281795,11571535048,11361743082,60958298052,46357963780,6425737422,3979905080
02/05/2018 20:00,3508361061,12147988138,653255600.5,828760198.7,11740821679,23562056569,175336808.9,22790999.89,3975556240,4876069481,38418449553,12892964215,4785917060,1887763877,11435816952,31368107384,4656.275556,4337.626667,59277302644,38489553577,133293054.4,672598750.2,3989.093333,3887.102222,3874101845,9000190009,3827128717,10639790065,6959746608,20168282060,61323310066,51738786809,5597968176,8506880257
02/05/2018 21:00,3518742809,11850245837,953220417.8,921998559.9,9641990917,25554781490,184023222.4,131218452.9,3860462109,5965260653,40465751064,11280338465,5374596820,1789471725,8089176840,28101567779,4634.911111,4320.04,56697881443,38797378412,95757681.1,673111034.4,3983.595556,3886.8,2828495663,8794963879,3080377652,1232591376,4858479249,26751202997,65544169569,53006553159,5347354436,8036863055
02/05/2018 22:00,2000718891,11231057229,815473714.2,768777093.7,7543391457,25387343115,183460559.2,50228117.67,3275311993,5230820514,39430406773,9689634807,5419859528,1425591021,6098807983,24043727970,9615892.991,3643496.442,49788771830,34477816491,77290599.26,485278662.7,4007.715556,3888.891111,2949842565,7750814394,2143295303,2303783841,3532783933,21453353368,56035431462,45646878190,1441936326,4260088687
02/05/2018 23:00,3278596468,7026439673,490614804.2,695056301.9,10602858371,22848542024,185800523.8,21324323.66,2776385402,6067963867,32097960756,12169103675,6401296896,1285231993,5076406982,12664014217,22474688.77,4929962.031,41049485047,27000016164,63985054.17,401448687.5,4003.231111,3907.857778,3045160480,6553832946,1604439948,1193714418,2963364918,10931259500,43983072622,31854838716,785489825.8,2312002736
03/05/2018 00:00,4266285153,7228685703,423279327,704422462.6,9895710847,19478737010,151188721.7,66163928.99,2435935343,4550625226,28453156135,12746311698,4560815174,1222615972,10924579513,11203318816,159952269.1,8596426.667,34971564988,32172355643,70474686.95,286456856.6,4009.581921,3896.327684,3568280534,4774450692,1869187903,1416163121,8274550314,9287716271,37015282525,38478781219,1189343791,1869645287
03/05/2018 01:00,1845155884,4878119446,370656980.9,631595369.3,7066973321,20279251628,148421867.4,7293541.372,2285687398,5046967403,27711367632,8446365610,4348996267,1305848782,14792464930,10868280278,2038110901,21823689.71,33822085182,22717246400,107406943.9,252612494.4,3994.773333,3890.44,3789615082,5881738764,1601248538,1442668497,12531565864,9127296577,40165243512,34458659834,3817420364,2744476982
03/05/2018 02:00,1907894332,6606013908,312164000.5,549692582.9,6902037658,21061772588,148942435.2,6880154.782,1894657399,4002209478,29312434794,9530196748,3663292090,1212768468,3934533441,8874056966,1307886652,13643743.13,32902943977,27357597155,67929979.61,183085525.1,4005.626667,3918.171111,3072246092,4515929924,659540609.6,383554372.7,3138784719,7871229681,37128099269,43578915069,6173577136,2389543631
03/05/2018 03:00,2520042208,4083641992,309632725.5,619799959.2,7070584445,19788056881,151766730.1,6868386.094,2249365130,4260266603,26203481318,9931808858,4073978701,1888078281,5697639252,18021680314,226487515.5,16372856.92,30611387779,29720822187,101222419.4,175707824,3995.595556,3897.2,2906927963,5060698274,1276893440,3032081425,4103331428,14553722869,32073048765,40574589456,353697913.2,2543197037
03/05/2018 04:00,2490072077,1035295758,321716318.4,503653837.3,8201319102,18412662807,141502631.2,34614457.76,1494882004,4393696007,21759112522,11320650054,3777721795,1256570564,8954275507,17889825948,175763118.9,1287999.878,24641902912,26332068987,91981898.21,199698422.9,4007.617778,3905.853333,2772183824,5471221000,1245400555,3593634238,7343193965,13742308435,26587694456,28884403478,488156245.9,1992196861
03/05/2018 05:00,1688376429,609652851,324264672.7,581153037.3,7181406507,18009806751,185503370.4,62422894.47,1706945307,4577045430,20566531060,9735287635,4670449449,1696426092,3910308281,15880551360,672753179.6,4450481.176,21245846459,21895674553,103426242,164526318.2,3990.048889,3900.068889,2512248927,4650337119,966932121.2,2862241181,2786255281,12709491404,24619133919,23925399201,206045797.9,1525231287
03/05/2018 06:00,2070075878,1042734869,337547063.1,476389481.5,7090454281,14707575155,167179527.7,60085383.58,1191388279,4447420723,17498849442,9837001457,4443196284,1101508259,7755130328,8241098625,554998370.7,5337870.558,24471211788,19539776048,55341391.42,127469807.7,4002.617778,3893.311111,1803986790,4474589733,847491628.6,1690812546,6352038811,6131216233,27462253208,23064041529,611872651.6,6329514642
03/05/2018 07:00,2373633979,1263396468,361433999.4,499116960.5,10168476101,15134462974,166242927.1,4828313.273,1503950388,4824302643,18311936248,13121211150,4895390064,1545966892,8888995596,7342899214,397427893.8,5062749.822,30086441933,20764834489,125922565.2,146143861.8,3990.36,3897.82,1639446756,4298703520,1125150413,944813362.8,7326887490,5880631983,32010606835,23439979366,357782990,6694210704
03/05/2018 08:00,1918689223,1301420909,278442023.7,483793420.5,8151545191,15274761445,183280652.1,139258963.1,1757066937,4661824662,18856657095,10635334351,4456510240,1348860224,12671242032,7598511093,670921863.6,6966928.956,30221868828,23242920299,123159270.8,135501515.5,4002.426667,3895.482222,1386317812,4815519629,1014632299,1025194906,10986943205,6111606749,32548390527,26875940271,323524765.4,11705801921
03/05/2018 09:00,3357940343,1311073056,399108905.9,494866910.4,7091797316,14665023615,153979286.1,4707725.395,1684060141,4311386199,18745847451,11103628333,4179770967,1577463589,15550841906,18265839146,606118861.3,8466161.491,36031434145,38054492006,140891165.2,135363100.8,4002.982222,3898.42,1703543081,3457346020,675890937,644122556.6,14572130616,16780123515,38402690723,45627059687,386472627.1,15360000783
03/05/2018 10:00,1546084452,1246120454,303843638.4,431206655.3,8599711721,14425664875,159841974.9,4920697.631,1893082106,3614582709,18496869730,10720780345,3676990482,1541062093,17591372341,7635119296,564151274,13754631.82,41616863674,26652123373,124204130.5,206749168.6,4007.711111,3896.111111,1540496805,3759192301,629564586.9,557723893.1,16411497757,6787726708,42508895274,29548553222,498619916.9,16206872293
03/05/2018 11:00,1337921703,805054074.5,230236053,438399404.3,8208724279,20818144574,145739002.2,35271755.33,1887506275,2024236923,24237378755,9931028637,1856296371,1440247659,10739815627,9160884699,594848849.5,1520715.687,39106923264,28017570721,149478752.1,226507501.4,3993.706667,3884.842222,1891080054,3224666143,463639892.1,377962978.4,9835024388,8073796805,37885405882,24484783203,368354944.7,16142356623
03/05/2018 12:00,2547000032,2901961516,215409504.6,532739572.9,11244308690,22081226572,146096471.8,9950394.318,1861949839,2227687162,27771138478,13852978266,1976819465,1415371266,11733738887,10402706397,12460560.58,116169.9578,40922531151,36198028668,187858357.2,315331627.4,4018.262222,3910.44,3540417863,2798549956,3384679392,735443285.3,7971819192,9280960829,44601062251,49923586888,5575061074,8195277123
03/05/2018 13:00,6836949676,4455233467,317169867.7,470587427.2,12633397062,24945573681,154299872.4,70731419.78,3067733479,2133809822,32414024781,19636818640,2180140752,2172520226,9417609992,11360664711,4663.011111,4340.771111,50266574277,44327867849,159988248.8,519345553.8,4001.444444,3904.026667,6814446284,5475261523,2777006412,726484682.6,6105299145,9836304600,61205223756,62593067360,5632191266,5104073103
03/05/2018 14:00,5806624467,3720338584,401130625.8,566709261.5,13952241104,24270265307,165062713.9,19027146.99,3749063816,1955074672,31050901599,20139125453,1991622463,2111699080,6705441387,8305599068,4649.52,4331.453333,50274510613,47768945247,223364635,597988206.8,4002.32,3894.631111,4624150838,6016635350,2125064607,921166348.8,4212317126,6929502449,62726452711,57197333327,3959378339,6897409577
03/05/2018 15:00,5365695911,4203377026,642624733.1,788594003.6,11955989758,22681538678,193805762.7,23336861.5,3665782444,2194078239,30126115549,17790885298,2240726888,1989241289,7201439239,22147852687,4645.92,4347.926667,55741645806,47018842829,198436578,618763077.5,4017.057778,3902.077778,4919827321,6893422298,3562576211,1429223751,3431109859,20396455235,61138349330,66278112426,4625103783,7417517583
03/05/2018 16:00,5322172719,6452513524,654101453.2,884410646.7,9349163541,19700487093,203163179.2,36432942.17,3331754561,4292635277,29801584873,15283200943,3853931156,1954580796,8805269403,14949283182,4636.715556,4324.76,57191894159,48877364160,229977970.5,651908654.9,3996.342222,3893.888889,5075632607,5235810681,2914362835,1438070865,5394878820,12931281249,61899216512,63266983976,3834494185,8602619726
03/05/2018 17:00,5802965157,8882512231,747936206.8,903277871.4,10142276738,20593064509,228886493.4,43720208.01,4242600003,7434289794,32802533154,15877297957,7543766582,2423981338,16529484228,10866889247,4664.251111,4340.726667,50325158691,55006752150,226775965.8,756787712.8,4010.235556,3913.064444,5075162767,5232273373,4115951114,1381267213,11999665341,8642011109,58777833802,63285114217,3073125816,10531244349
03/05/2018 18:00,5828698951,8986457729,864091478.8,836166321.9,9480758886,20546108238,193030056.4,78419296.2,3733566622,8680898859,33508551879,16126779113,8397905525,1728317080,17633056773,10093812950,4662.491111,4333.073333,48446659985,59042659486,280340412.8,871280201,3999.444444,3907.084444,4378287862,10820454060,6952130616,1657003061,10141081813,8033389629,54037970604,66577038791,1908363628,11435104863
03/05/2018 19:00,7034708627,10220353870,900395936.5,761387861.7,13075212734,19888187129,169612826.1,116785790.9,3678257155,8910888687,33836886093,21299145938,8628092254,1915583919,14177657913,11803380443,4659.631111,4334.995556,50430579651,60423148814,228247918.2,676030052.5,3999.617778,3906.36,4363424254,6738560240,5541083512,2723189308,7609170975,8774135971,57253247909,67632225051,2756825135,10611184945
03/05/2018 20:00,7642080799,8380770296,813307436.1,769464773.1,17975715457,21712798969,176599961.5,79900009.03,3088936977,7354181627,33874680837,26321424875,7090414240,1335631482,10558154208,16179227975,4655.68,4329.006667,44175841893,56086207523,244725667.3,668370327.8,4000.666667,3902.891111,5216516014,8682114066,5068527497,4136663966,4576619826,11551481955,53931185513,60185806399,1486380566,13396151543
03/05/2018 21:00,8064812291,7726096061,733249929.2,734497866.1,17409593603,19812588061,199299477,30703531.88,3182916360,4884647550,30910103801,25684073319,4244989342,1676796054,9905614112,10306208518,564707367.5,7663664.087,41292320781,52478339076,85282449.87,519640078.1,3992.977778,3897.924444,6186166653,6260570569,4788533333,2992541278,6333988132,14258275740,52584453292,57899066837,713848253.8,4257499798
03/05/2018 22:00,8820092972,7466644544,727781253.7,779677528.7,14641692327,16316178689,174260375.4,42368522.73,2825082545,4702065945,27201336495,23508512531,4568915524,1552545477,12121442399,21677497052,594094965.7,8351648.256,41631285120,48786776115,110668500.3,528365996.1,4019.524444,3903.777778,6668308956,6454608668,6620966479,3885506403,4685613467,17291445464,49883566617,58756876644,3564281955,12492043857
03/05/2018 23:00,8517566190,10350553363,508413210.8,839561400.4,14702240204,22490378574,167397044,23855535.73,1920068926,4761807927,35563546575,23391061672,4430407439,1260205999,12276839741,20531328684,565935918,1692893.287,45129495198,49069906451,101149557.7,394303502.1,4005.497778,3920.428889,7349936969,5564769707,6031446528,3747691840,5480953214,16238396741,44552713301,58826070709,2530682393,13857823019
04/05/2018 00:00,5851583773,5648575666,468518128.1,437058470.3,17895920716,20973079087,148960021.2,26034206.92,1432958891,4278011404,30309358329,23948688350,4008909121,1212603404,9967915709,12657942025,448820691.7,1673486.312,42237873858,48336138265,61338367.58,259435639.3,3985.179661,3902.610169,2110605867,4966480954,6002017343,2544071416,3410279374,9557674852,42830189174,54160347774,2725948484,12502255579
04/05/2018 01:00,2339105350,3763073570,321646843.7,551248657.6,16377432479,13597319222,127322166.5,9305332.189,1638608247,4372865573,20980235393,19258287466,4114180476,1382692657,10563121929,9384706723,290474268.5,1122096.7,34953997177,42752835387,123476782.6,314992790.5,3993.848889,3910.604444,2161076830,4912269362,6197116033,2311140070,3873316137,6409103615,44409238543,43595517120,2360334701,11383374721
04/05/2018 02:00,3174966705,6143814231,64692110.63,490020320.2,16636642118,13333683170,145766244.7,84212419.32,1448960230,4077735374,22953008459,20594846561,3984432920,1210613001,11982112523,15315858952,216049381,1302233.382,40345178125,43017695832,94317142.2,140141893.1,3996.893333,3890.493333,1945435653,4303598583,5957093364,2570408386,5131168052,12252961060,47722220126,46074946561,1400495216,8993739879
04/05/2018 03:00,2657588408,6341690598,32891236.75,233210615.8,13653541125,14403340587,123047149.2,9225204.661,1592752717,4506302588,23787136377,16760684152,4313372695,1357789331,15121158771,10195665898,227534387.1,12868941.55,35257392503,43115442824,94923966.43,143236329.7,4013.866667,3897.882222,2688907969,4841046974,5337468650,2822840557,9149967168,6950581947,39327023315,47570238613,2231500624,7686906739
04/05/2018 04:00,2207341862,4151434327,87993733.69,248343923.3,10008861849,16340180071,131553334.5,61424585.01,1394287607,4283550386,23035705913,12566419253,4192780457,1202990882,12730618935,6478887601,478729295.9,1846972.469,35473326785,37852702929,157664140.7,128055676.5,4008.044444,3904.151111,2805355645,5466712593,4621043524,3020430588,7625569271,2989625537,37127685616,40484654292,1169874326,9448959427
04/05/2018 05:00,1570103519,3047923515,23563431.96,239026239.7,7061951853,14778448100,131947109.3,35852588.93,1336997712,4214640729,20309963531,8697712248,4093689240,1509489774,13671702614,17724331941,48991460.05,411343.0333,35444310405,34605255697,51130328.07,203126426.8,4018.728889,3889.891111,3446491073,4750918540,4261479083,3229108563,8837588213,13914743324,42362949451,37602205937,1178592094,12010468326
04/05/2018 06:00,2178026476,2692094745,84809003.75,365520167.3,7953262552,13033477175,129035830.7,60549245.91,1567432831,4215457886,18289401659,10357417065,4482122690,1823073737,9908631265,6013012744,4652.486667,4327.891111,29400669541,34211473922,59206604.16,200906433.1,3997.297778,3903.117778,3051426208,4671306820,3578777790,2793715305,5626963852,2861436707,33849019985,32846899001,9122503416,21597768107
04/05/2018 07:00,1606139735,4501936548,23406306.9,231710794.8,7969122280,13338509911,172108999.2,5254862.134,1140084299,4189032369,20757140515,9889850630,4344757646,1203032435,17489492561,8091699308,4655.684444,4340.34,30610069708,36555722554,74620617.37,122912865.2,4004.226667,3919.144444,1445067607,5516912374,4996915538,2574532729,11916380375,4885681640,33456047957,34921614618,7320331567,19600175456
04/05/2018 08:00,1711851575,4413427637,21450439.7,307300442.5,7071786077,12268579722,148019657.2,59462805.94,1192631072,3822497538,19351059065,8956131186,3917190473,1366369596,16608932580,7156565852,4663.06,4339.997778,26957689951,34273566126,94019287.24,227204509.7,3998.248889,3908.244444,1895666886,4573485793,4420108272,3108330272,11587810165,3760614268,31631222511,35734884622,6146626197,23656305785
04/05/2018 09:00,2019045101,2390561098,28300200.03,225093454.9,7920694858,14398479735,140068054,26642611.93,1298387325,5144740977,19385498577,9849084635,5311886140,1099434379,15322449950,11465656045,4651.293333,4327.864444,34344368983,36188768965,117694033.2,122668537.2,3996.897778,3895.408889,1742665538,3953814105,3955099384,3570132261,10636448580,7437517848,42449584925,39690598788,2436048312,20770490943
