Month,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34
05/02/2018 07:00,0.099842134,0.412607049,0.000540997,0.024049391,0.99868916,2.259505055,0.006624521,0.000319526,0.077942181,0.422326531,2.746140639,1.111950732,0.409414206,0.065321944,2.188619827,1.01812089,3.13275E-06,4.26198E-05,2.856870298,3.455586674,0.007579931,0.014427718,0.067292788,0.180162001,0.138205882,0.247987728,0.774724321,0.590116669,1.717923323,0.463650504,3.302044516,3.557133916,0,0
05/02/2018 08:00,0.131211545,0.414966121,0.00086591,0.023672387,1.138598964,2.265448648,0.013340285,0.002435696,0.124237864,0.351063261,2.758804964,1.319201432,0.323686539,0.088171282,2.270475709,0.747352494,5.08175E-06,0.000114145,3.124968907,3.781283471,0.007676424,0.010284758,0.109120893,0.313819115,0.124730337,0.287511164,0.803799909,0.413260136,1.921397417,0.437848878,3.353517282,3.857079172,0,0
05/02/2018 09:00,0.116889224,0.382988718,0.000739065,0.031436694,0.885447695,1.95029508,0.012601057,0.005862763,0.103293491,0.356006448,2.441308413,1.054829842,0.37111806,0.093534299,2.882828849,0.801859969,0.000476387,0.016490821,3.200182158,3.037730728,0.006252353,0.013104063,0.115731857,0.128114408,0.249064261,0.340293989,0.770308539,0.37239284,2.43385677,0.458479494,3.339469715,3.348014221,0,0
05/02/2018 10:00,0.139099496,0.41303286,0.005843487,0.022431898,1.133072166,1.850085128,0.0069647,0.005764364,0.110657396,0.33689929,2.355203349,1.285968748,0.329838074,0.098056065,2.731452261,0.673945181,0.001556371,0.032894585,3.509415558,2.971216893,0.012356917,0.013201913,0.058862886,0.149411042,0.348830525,0.283192144,0.82663412,0.24659824,2.1474535,0.466964974,3.64047083,3.407443631,0,0
05/02/2018 11:00,0.156218496,0.306661289,0.001016199,0.023125182,0.830937521,2.282144169,0.007208925,0.001618031,0.110968435,0.512154362,2.661124832,1.035517734,0.476178054,0.099196458,3.163462282,0.962306624,0.002083706,0.050631635,3.281600427,2.988059346,0.009315806,0.011583932,0.075030484,0.088688214,0.414817021,0.316555323,0.82707857,0.366195592,2.732775974,0.469573827,3.729534178,3.019853203,0,0
05/02/2018 12:00,0.130638126,0.274814027,0.0051466,0.022781407,0.787359191,2.32566414,0.007217528,0.0016823,0.107234027,0.423173061,2.696714192,0.888326777,0.408817909,0.087625166,3.435632329,1.258057549,0.001433604,0.029064588,3.089293125,3.058476179,0.006871743,0.016498074,0.232540223,0.105068149,0.361945637,0.231180496,0.9445084,0.283112703,2.674033051,0.230197793,3.630088635,3.401382375,0,0
05/02/2018 13:00,0.145018397,0.322045297,0.002722138,0.030400432,0.972459155,2.221675157,0.007601586,0.000742867,0.140745814,0.425155154,2.641756613,1.139671268,0.414923209,0.108898164,3.031638298,1.294157801,0.000922322,0.010540244,5.165130284,2.573322587,0.010365739,0.023632375,0.133793481,0.128998388,0.436277058,0.302594163,0.870063499,0.323763011,2.277936499,0.188290877,5.355628142,2.70549224,0,0
05/02/2018 14:00,0.163848751,0.129717104,0.004046547,0.032654846,1.075924874,2.041018841,0.013865869,0.006624797,0.161695788,0.460128211,2.271196605,1.239062428,0.43872978,0.067707118,2.977032833,1.436950118,0.000835087,0.000735349,4.575748785,2.719834733,0.011455788,0.042411156,0.083032556,0.074307253,0.429196328,0.268384045,0.842468848,0.438572921,2.269079606,0.171617354,4.758878288,2.655971544,0,0
05/02/2018 15:00,0.166304486,0.207224502,0.009732914,0.038318085,1.454853266,2.038746031,0.01103217,0.002079689,0.293456752,0.50396355,2.372800643,1.615363635,0.471650716,0.089340897,2.708912319,0.564103318,0.0006111,9.40876E-05,3.167914415,2.675010955,0.010362439,0.049747586,0.072167827,0.125505815,0.523211225,0.298703316,0.784795255,0.379108625,1.906291598,0.160515494,3.205647632,3.058567756,0,0
05/02/2018 16:00,0.155929692,0.202326685,0.005043279,0.032691289,1.576467627,2.0727346,0.015882233,0.004982721,0.379919917,0.465207533,2.333260086,1.721689079,0.444435186,0.173760548,3.256477602,0.486078005,0.001399073,0.000305544,2.602719663,3.423844152,0.013240609,0.062533986,0.101296421,0.169848063,0.806265948,0.297320926,0.952305212,0.279520664,2.149884901,0.202706258,2.903724771,3.976305643,0,0
05/02/2018 17:00,0.236015863,0.380811508,0.008928762,0.031331213,1.630804305,1.962348828,0.012840648,0.002380126,0.321502081,0.473526699,2.801569074,1.834868088,0.424744622,0.117371996,2.945312134,0.750562009,3.00419E-05,0.001054229,2.724220875,3.67984005,0.020904517,0.072556038,0.196890411,0.126823479,0.763085335,0.354284776,0.88356017,0.364939631,2.031174943,0.377267746,3.006828623,3.996603633,0,0
05/02/2018 18:00,0.206174296,0.204990605,0.004577043,0.028623124,1.245406933,1.805901838,0.011708084,0.009518545,0.327434037,0.559073296,2.263338025,1.337693365,0.514487061,0.132762153,3.76916616,1.016889526,1.28351E-05,0.000438451,3.898795261,1.780246146,0.022334253,0.065414302,0.117405304,0.072120011,0.683372755,0.403866178,1.779677569,0.787543218,1.941057832,0.211114549,4.232849283,2.10358234,0,0
05/02/2018 19:00,0.176681458,0.260130436,0.006872218,0.029913915,1.225520456,1.974942109,0.010847326,0.007433751,0.305667963,0.391213733,2.549841386,1.203339062,0.357784657,0.119009847,2.90935019,0.611810575,0.000888726,0.001280687,3.327938242,3.854425492,0.011967525,0.067462726,0.141296396,0.510664146,0.792902017,0.42955005,1.247494414,0.398621975,1.726995659,0.218484812,3.883674132,4.344623943,0,0
05/02/2018 20:00,0.157191552,0.253202531,0.006273268,0.03588853,1.118312487,2.164630056,0.017322625,0.007544049,0.354387742,0.477472773,2.670818913,1.245661186,0.427577282,0.154198803,2.680319387,0.636727315,0.009556097,0.003676862,4.204741553,4.680366198,0.022982424,0.065627468,0.119337375,0.539047056,0.838059728,0.390741049,0.974782825,0.320995605,1.638166155,0.226150045,4.794585921,4.975870025,0.370015178,0.067503242
05/02/2018 21:00,0.36554691,0.292359681,0.005519857,0.026057906,1.267557361,2.451468907,0.014886067,0.00209208,0.31372737,0.462515381,3.041956679,1.665091357,0.418424071,0.075447637,2.698757199,0.712652645,0.007283659,0.005493978,3.052366815,4.502580744,0.013654895,0.05577692,0.11246437,0.325118455,0.880908866,0.374316273,0.857224511,0.447176748,1.556937361,0.132928636,3.672589678,4.295487072,0.691918026,0.28276102
05/02/2018 22:00,0.248985436,0.304694107,0.006165959,0.027268833,1.474493123,2.634513337,0.010431049,0.004319254,0.318591913,0.443280686,3.148572768,1.771366507,0.408213138,0.083291068,2.808897002,0.783911575,0.002294409,0.009272478,3.715310489,4.861524956,0.016553581,0.055662721,0.155799671,0.447669665,0.781494534,0.388136567,0.956815674,0.373021962,1.611417829,0.322666733,4.434015959,5.212395085,0.497942869,0.3490971
05/02/2018 23:00,0.201832694,0.332044401,0.004296668,0.027306045,1.519825502,1.913905524,0.010885232,0.002935622,0.263500193,0.393002737,2.528027991,1.681564984,0.372208599,0.080297848,2.414689823,0.422846185,0.003269532,0.004970876,4.058035862,5.246916693,0.016144492,0.049023283,0.109859642,0.38073962,0.706252777,0.330857899,0.898532369,0.19377962,1.500948177,0.206855747,4.393275265,6.194418179,0.319906168,0.257401574
06/02/2018 00:00,0.176994263,0.287849033,0.001603255,0.024826792,1.723965321,1.951142209,0.010195153,0.003113694,0.186943036,0.46446543,2.430824899,1.931116854,0.449315333,0.089102581,1.778243136,0.463291098,0.001684526,0.007668721,4.211936258,4.936471089,0.014105947,0.042753339,0.135050613,0.235463122,0.776252712,0.405194126,0.652809945,0.222492661,1.438341553,0.317163278,4.678671919,5.970001734,0,0
06/02/2018 01:00,0.250735838,0.354131415,0.005331402,0.025278419,1.860975176,1.725572236,0.016231249,0.006676419,0.148318612,0.479866504,2.260478134,2.148986984,0.450025964,0.112288706,1.741282059,0.500295679,0.001818612,0.014719278,5.785149003,4.7591122,0.00737409,0.028748911,0.090084234,0.336023295,0.795680418,0.413187409,0.666331076,0.254311842,1.670463641,0.524470677,6.577125668,5.412552114,0,0
06/02/2018 02:00,0.143052738,0.431720804,0.009410647,0.028462756,1.998468885,1.417349077,0.009808989,0.000828613,0.168290104,0.456002723,2.019079681,2.173320967,0.426478299,0.128889375,2.362271618,0.502089084,0.000787847,0.012867895,4.374594648,4.59619204,0.008276029,0.021735823,0.095547719,0.230268891,0.823607847,0.383022604,0.767188406,0.278574195,2.41877346,0.289552753,4.993238314,5.24428529,0,0
06/02/2018 03:00,0.232244464,0.296016207,0.001905901,0.025702325,2.035576101,1.280572434,0.010199243,0.008892839,0.236105836,0.431057805,1.794446153,2.324259213,0.416492067,0.181898149,2.266553496,0.460809789,0.001020576,0.015944589,3.857665591,4.137389544,0.004439179,0.024343384,0.103305406,0.301620186,0.789761144,0.389910014,0.87540973,0.277119892,2.413747403,0.407981627,4.500762665,4.460233415,0,0
06/02/2018 04:00,0.243876971,0.517126083,0.001711149,0.02506645,1.661220935,1.355848006,0.015288535,0.000719645,0.185191388,0.215854818,2.07042065,1.946557305,0.193712918,0.161677685,2.567760332,0.520858363,0.000388191,0.015462716,4.006054915,3.64919311,0.005390472,0.031110297,0.177021792,0.11323008,0.949612797,0.334765703,1.053590529,0.342404521,1.972775279,0.244490315,4.390946736,3.595322348,0,0
06/02/2018 05:00,0.236025715,0.460948635,0.001260814,0.025182296,1.33350354,1.368095273,0.010497184,0.000922613,0.145084584,0.245158409,2.013103038,1.633055375,0.227396963,0.119985358,1.637689256,0.401783686,0.000816381,0.003810449,4.934395468,3.286799294,0.005501766,0.023719487,0.106230669,0.134806018,0.874336564,0.401428647,0.716343069,0.255978234,1.333554169,0.237395789,4.615333673,4.417059989,0,0
06/02/2018 06:00,0.115199966,0.364216109,0.005134886,0.027408055,1.272108523,1.425736979,0.010162168,0.009955924,0.122271779,0.374775313,2.011508985,1.42465179,0.353322774,0.095146458,2.409434618,0.584932685,1.97356E-06,3.38489E-05,4.502862442,2.925378874,0.015573084,0.013228992,0.065601355,0.173572484,0.58808766,0.390794466,0.858674182,0.341393666,1.929676174,0.688875925,5.350964745,3.786867243,0,0
06/02/2018 07:00,0.14964062,0.199377614,0.001083591,0.029553399,1.277810164,1.508534687,0.014375946,0.00263931,0.164530757,0.473249721,1.947501992,1.551951903,0.450321739,0.121520748,2.716152252,0.566909024,3.35206E-06,2.17564E-05,4.089724068,2.817014526,0.006455707,0.015312433,0.195186087,0.130158892,0.507180379,0.285868283,0.896840164,0.249745272,2.225821877,0.463323258,4.745763266,3.74567578,0,0
06/02/2018 08:00,0.174635988,0.32074994,0.005044065,0.023937643,1.288204519,1.554581849,0.010713503,0.005238645,0.144460795,0.453527473,2.046495152,1.476641342,0.425333989,0.103572565,2.459296008,0.644874545,7.84111E-05,2.38115E-05,2.598805756,3.049778973,0.006583791,0.014519309,0.315319475,0.210568641,0.394187499,0.231433151,0.997564371,0.358041783,1.799014483,0.345857023,2.755304855,4.212867852,0,0
06/02/2018 09:00,0.17617274,0.47921243,0.001241718,0.023128085,1.387089254,1.608787445,0.009206304,0.001119117,0.125293342,0.500384299,2.343556545,1.615764925,0.474170125,0.087923928,2.34306296,0.643080928,0.001244592,2.67331E-05,2.581960081,3.380961216,0.013856027,0.01313277,0.340936783,0.265808226,0.396379214,0.227429816,0.969222777,0.396280676,1.367115063,0.490560364,2.932276973,4.075558328,0,0
06/02/2018 10:00,0.180246881,0.907177161,0.00594334,0.027126249,1.24823499,1.715851591,0.013237932,0.000405224,0.122403639,0.447616732,2.826667949,1.467300732,0.445513062,0.095809386,1.940791523,0.548182637,2.41928E-06,2.96665E-05,3.233883847,4.105010774,0.015380122,0.016278896,0.202997704,0.1668545,0.395771614,0.234431949,0.897130458,0.282756973,1.446525881,0.622430507,2.990073004,5.251052653,0,0
06/02/2018 11:00,0.137734905,1.123803702,0.001362107,0.024019971,1.043111927,1.539404941,0.009149084,0.000415069,0.149895285,0.387794157,2.871529971,1.215571273,0.391317474,0.11073592,2.244565599,0.584918352,4.69586E-06,5.12103E-05,2.553475293,3.194320219,0.011940452,0.018321236,0.124853376,0.166089628,0.404835362,0.260537318,1.16129865,0.320453901,1.516196179,0.397461804,2.034652851,4.217481745,0,0
06/02/2018 12:00,0.13314192,0.81764802,0.001250735,0.024020609,1.00557997,1.621631897,0.009418601,0.003200662,0.150827985,0.481176466,2.678348212,1.193116456,0.455389973,0.103639241,2.583461612,0.55226403,1.7977E-05,2.87743E-05,2.631811218,2.865371367,0.016414993,0.023175284,0.131185308,0.201407128,0.383913164,0.708709431,1.102362209,0.305211079,1.745348616,0.340377488,2.446560336,3.778782795,3.12167E-08,3.43529E-08
06/02/2018 13:00,0.169505649,0.681944408,0.002291991,0.023635242,1.381204944,2.543640649,0.012444026,0.000796892,0.199988504,0.482443114,3.390716841,1.601968293,0.476013538,0.139561165,2.656600434,0.740750794,5.47224E-05,0.007244984,3.697114288,2.718532322,0.017879214,0.034550204,0.086492,0.249553332,0.39702427,0.344175834,1.203087447,0.390343202,1.314025751,0.286647737,3.090968939,4.30116455,0.698109892,0.319348402
06/02/2018 14:00,0.144583155,0.24160995,0.00520698,0.030944755,1.068941597,2.308899053,0.015329417,0.001497455,0.247138915,0.478088281,2.720665145,1.240355318,0.4412684,0.134005239,1.916325312,0.68416287,2.27348E-05,0.003011755,3.704164232,3.971917314,0.017867879,0.041747408,0.106912349,0.332065544,0.400531222,0.28383763,0.960904833,0.355114657,0.77722236,0.23078817,3.558765644,5.544960128,1.274911146,0.373773821
06/02/2018 15:00,0.24584149,0.228233425,0.009073229,0.033911112,0.778306191,2.758170454,0.014751146,0.0018287,0.323404974,0.473507747,3.276656171,1.017098971,0.449568441,0.150543004,2.463443165,0.65462325,0.001244238,7.41968E-05,4.171997926,3.636988944,0.011574056,0.053101819,0.164562513,0.448609206,0.468196691,0.271784517,1.087609312,0.354234672,1.375133517,0.286612263,3.502489043,4.583853386,0.97005949,0.431219518
06/02/2018 16:00,0.159236223,0.291762529,0.004663037,0.027129364,0.893517843,2.931094708,0.019993434,0.00785661,0.351832312,0.401640823,3.568263395,1.092171533,0.377336285,0.153212025,2.397445697,0.594638274,4.3436E-05,0.001377642,4.483896512,4.118276716,0.037383066,0.063938539,0.085821071,0.231909541,0.476997423,0.259937751,1.109270639,0.246195093,1.117756204,0.25731167,3.498189293,5.119434728,1.507927078,0.593470794
06/02/2018 17:00,0.145824235,0.307735628,0.009845708,0.027017096,0.876976058,3.282234786,0.010845411,0.003136159,0.314546034,0.491312415,3.881863375,1.038974447,0.464977485,0.110412712,2.338364869,0.811674888,0.000306005,0.01618753,5.34431434,3.220521653,0.01517182,0.065313288,0.190267122,0.165567117,0.470269914,0.342344929,1.027174414,0.395304633,1.185102973,0.368731375,4.181861702,3.683734183,1.409125704,0.637479503
06/02/2018 18:00,0.221631676,0.457745879,0.005902623,0.029304289,0.829240261,3.228707361,0.011635578,0.005779947,0.313957373,0.656567112,3.966002473,1.042013069,0.623838458,0.133542418,2.217396133,0.846814157,0.00023724,0.008535278,5.125118325,2.654901121,0.010381143,0.066560798,0.33593614,0.374579761,0.382641064,0.317918754,0.995640966,0.452682524,1.070738277,0.36618994,3.887342151,3.691117646,1.46921636,0.511559062
06/02/2018 19:00,0.197993894,0.17990182,0.00619467,0.033916988,0.871354156,3.346228211,0.012763743,0.007565893,0.316946134,0.426577678,3.803113327,1.063750033,0.390325427,0.098870647,2.759881468,1.280855789,0.000710501,0.024778967,4.959925364,3.05795973,0.010305591,0.072862916,0.104448827,1.037391335,0.32659435,0.236158368,1.167355837,0.427249171,1.366422449,0.783184529,3.978385685,3.811423298,1.205631632,0.379378025
06/02/2018 20:00,0.304074531,0.272564992,0.00883253,0.028502229,1.170175138,3.246567546,0.011459356,0.001627489,0.361877675,0.500497988,3.75470217,1.527356764,0.457135658,0.121851967,2.320911514,1.422136535,0.000594504,0.020784769,4.711917083,3.520129995,0.020414636,0.070549579,0.249345295,0.499436138,0.300897364,0.256124192,1.066819489,0.449678263,1.040370541,0.881022035,3.806165644,4.38818952,0.839580794,0.249829447
06/02/2018 21:00,0.379311081,0.844016531,0.006299128,0.028762106,0.971433164,3.412929529,0.010948201,0.002641319,0.403212693,0.456631515,4.516021705,1.612288342,0.429632758,0.179170865,2.279761201,1.308350974,0.002153624,0.002072362,5.557568779,4.06344969,0.013201763,0.06525775,0.405369643,0.47312571,0.388211019,0.223088073,0.929107867,0.402663441,1.086323439,0.830468199,4.38162192,5.676798931,0.555904154,0.324762882
06/02/2018 22:00,0.327117422,0.420955181,0.00453293,0.027101752,0.938070086,3.029282227,0.012746704,0.002294896,0.409932566,0.465559479,3.67829117,1.531978896,0.460190618,0.190364678,2.195537205,1.429714853,1.98611E-05,7.71617E-05,5.41768899,2.940101901,0.012076538,0.067041935,0.44108241,0.31698624,0.420036858,0.20064241,0.804973942,0.574079758,1.103862943,0.792951276,4.618012904,5.273033079,0.728085131,0.439103597
06/02/2018 23:00,0.275290102,0.138122234,0.004874869,0.03006037,0.814974307,3.826353419,0.018347497,0.014206191,0.344189478,0.547485182,3.948159038,1.279644961,0.518652669,0.139100793,2.416571222,2.329753576,0.000150293,0.005016208,4.561283144,2.758057581,0.01203739,0.05646551,0.185064662,0.227854059,1.566181836,0.2577667,0.808186042,0.601843235,1.29282019,1.645110579,3.88905105,4.41930906,0.641852286,0.27321709
07/02/2018 00:00,0.278799139,0.560443878,0.001717958,0.031075081,0.88349113,2.517727479,0.011586702,0.005025266,0.483208454,0.528691814,3.048407415,1.225497391,0.504475965,0.378759452,2.482148651,1.919217162,0.000282897,0.001576684,4.196888383,3.289066155,0.013639308,0.041114287,0.140462337,0.290505628,0.28370671,0.431468159,0.895417672,0.788092797,1.310582923,1.033974155,4.206657347,4.800013961,0.666266425,0.389842944
07/02/2018 01:00,0.23226524,0.643840526,0.000804981,0.026674862,0.846068352,2.577324633,0.016167214,0.001123073,0.247691805,0.448002707,3.115342841,1.112624084,0.432009368,0.177242492,2.640165048,1.380444779,6.35031E-05,0.004708769,4.469305381,2.58794085,0.006873299,0.026061418,0.151273907,0.1966034,0.357547291,0.363497174,0.744308301,0.362052874,1.550146915,0.963119153,4.53780557,4.290719769,1.127783584,0.227585505
07/02/2018 02:00,0.16822386,0.351099201,0.006141582,0.024423364,0.850809495,2.415112723,0.008768685,0.00055258,0.228500848,0.532569886,2.655011992,1.043754308,0.497460794,0.170638146,2.365065402,1.648801072,0.000394381,0.00675982,4.380147503,2.505274372,0.006429136,0.02688344,0.329684107,0.102342264,0.507745132,0.16544165,1.026346054,0.430249482,0.946024585,1.158946557,4.782628839,4.605609858,1.046122654,0.407589008
07/02/2018 03:00,0.161369249,0.245410559,0.026238889,0.058531186,1.109863182,2.53811598,0.014478205,0.00787505,0.215629175,0.505087022,2.820514386,1.322418685,0.473864568,0.1817747,2.448482816,1.79143975,3.44933E-05,0.002021682,3.863713346,2.263072202,0.005592499,0.018484692,0.144583144,0.224184914,0.471660646,0.182570001,1.17258512,0.596194232,0.953200741,1.128608785,4.895039678,3.51822424,0.838849713,0.32815503
07/02/2018 04:00,0.180277797,0.138481507,0.014260205,0.033762899,1.020029838,2.289656539,0.00714032,0.006107178,0.194200738,0.638807678,2.353311287,1.251507159,0.617189252,0.156375949,2.223432778,1.882953022,0.000693428,0.000673982,3.477518959,2.557256937,0.005415156,0.01719503,0.057827013,0.112567749,0.426240215,0.198283284,0.953622006,0.629277092,0.977782379,1.187215524,4.045395646,3.048255062,0.479172499,0.286042142
07/02/2018 05:00,0.137592891,0.107043539,0.001034399,0.02878111,0.888078703,2.376524315,0.009652816,0.001694641,0.149119006,0.599664794,2.416462595,1.092041474,0.580127534,0.12585848,2.305281582,1.53808453,0.000658904,0.001316251,3.428556729,2.402533086,0.010266701,0.015352218,0.065968025,0.133073893,0.342428304,0.174768245,1.022527511,0.648191548,0.972005997,0.833833085,3.605661472,3.054532773,1.072548436,0.644273977
07/02/2018 06:00,0.141957948,0.247315569,0.00896109,0.024810378,0.834286632,2.393405109,0.00505998,0.003018861,0.147716543,0.48338441,2.578495394,0.993524628,0.474968686,0.135481861,2.020059369,1.41676892,2.46422E-05,0.000971041,3.642229355,2.157676479,0.005419313,0.021774453,0.092545021,0.149211862,0.26823991,0.17224609,0.786558867,0.598483895,0.911862433,0.765692975,3.765243632,3.152185833,1.343752309,0.619497279
07/02/2018 07:00,0.255263432,0.270038462,0.001074103,0.03168776,0.809075873,2.188021861,0.004963776,0.000329748,0.096958021,0.425740817,2.343345147,1.097466562,0.412940767,0.112760427,2.367007726,1.505594928,2.33006E-05,0.000925344,3.864645597,2.372035647,0.012717708,0.014408642,0.067212428,0.10435103,0.205703586,0.153893845,0.732647402,0.433856209,1.31749695,1.008187326,3.581065434,2.529253197,1.043957023,1.022045364
07/02/2018 08:00,0.12810531,0.176999089,0.001095901,0.024034827,0.565559186,2.461070695,0.010827243,0.013364348,0.149155015,0.445813182,2.555279019,0.694559702,0.433382776,0.120543122,2.27506365,1.120055442,6.19307E-05,0.002309507,3.683733154,2.555591298,0.008013584,0.014069687,0.100741097,0.141117096,0.219300275,0.168017593,0.623735322,0.495237967,1.293062671,0.527958096,4.013256651,3.242163222,0.777857595,1.403475141
07/02/2018 09:00,0.194891241,0.415393527,0.005690336,0.027992396,0.6759063,2.274460426,0.004341242,0.000211268,0.12054972,0.514653948,2.602175047,0.88706113,0.500115505,0.098584204,2.719925846,1.233093271,0.001402095,0.009131021,4.285316999,2.362042609,0.007381228,0.012192899,0.138403712,0.091955956,0.267613883,0.195074318,0.694559647,0.775909999,1.685079881,0.385200131,4.149268716,3.062928839,0.74645151,0.971551866
07/02/2018 10:00,0.192462399,0.336373449,0.001202216,0.022356559,0.783409613,2.33856272,0.00901814,0.000169351,0.095453025,0.383720537,2.519915407,0.987115272,0.366527416,0.07902528,3.26008931,1.249949785,0.001619336,0.00202456,4.235373975,2.359913751,0.00830373,0.016713293,0.070357678,0.171181387,0.242912654,0.156705007,0.985627353,0.839899265,1.900061849,0.333819277,3.762942138,3.266254952,0.60037268,0.814163814
07/02/2018 11:00,0.13694207,0.283599219,0.005163587,0.0253255,0.558118077,2.095815815,0.005700791,0.001570435,0.101640756,0.36895466,2.207702955,0.728954794,0.375811632,0.097411433,2.918285319,1.078020693,0.002156526,0.000442459,4.265443718,2.456289138,0.014571418,0.025272457,0.107545184,0.22488621,0.268815034,0.134268995,0.735630373,0.746016202,1.812613216,0.28063256,4.002811533,3.163991195,0.453888724,0.923047429
07/02/2018 12:00,0.154459253,0.286887804,0.00114588,0.023729507,0.74110809,2.050326542,0.005012399,0.00177991,0.081664247,0.388050605,2.309253067,0.932609356,0.379736003,0.06770164,3.385016352,1.044746608,6.58658E-06,0.000208472,4.040153171,2.947422826,0.018827718,0.022345096,0.092276218,0.197042075,0.271021609,0.147075615,0.954572136,0.688105711,2.024649418,0.272337593,3.794093334,3.792417749,0.570179774,0.634730758
07/02/2018 13:00,0.266540807,0.204906358,0.003038728,0.025169751,0.703879525,2.286787828,0.009977281,0.000734225,0.16091194,0.332123049,2.446782528,1.026554618,0.328462003,0.107149714,2.175302755,1.070813882,5.49678E-06,9.65088E-05,3.962582687,2.653173651,0.016725924,0.028500405,0.100922705,0.186042265,0.235725088,0.150011136,0.874195312,0.651155124,0.911587754,0.224177694,3.877543168,3.144123897,0.282131531,0.79798506
07/02/2018 14:00,0.148093425,0.380207072,0.009631247,0.032050163,0.677733925,2.34517808,0.011549972,0.001179643,0.233901154,0.427781895,2.54935563,0.826919569,0.412388302,0.092113011,2.037424795,0.878132904,0.000476059,0.000110343,3.964912164,3.212995119,0.016108057,0.038555447,0.230881031,0.141100934,0.245118303,0.203770004,0.929668803,0.540034566,0.737247316,0.185046008,4.184262253,3.936425808,0.522483893,0.427566594
07/02/2018 15:00,0.190996203,0.277430379,0.005911861,0.034607553,0.653196126,1.678736674,0.014998883,0.007518502,0.29340684,0.39495672,2.062360311,0.842212979,0.37165846,0.079980243,1.651566685,0.889520852,1.37008E-05,0.000529412,3.538652448,3.143235563,0.013434049,0.051266484,0.155597231,0.146257675,0.707846255,0.211580444,0.67976649,0.574518309,0.579753929,0.158715998,3.870014899,4.227389398,0.47835082,0.448941914
07/02/2018 16:00,0.171063985,0.310749896,0.008428186,0.031162715,0.684490199,1.688651965,0.016331587,0.007503915,0.348365488,0.479325484,2.326483346,0.883132966,0.444313361,0.140187053,1.54868201,0.944027752,0.002120883,0.00095299,3.471417857,3.575122793,0.014415241,0.06575603,0.271497911,0.278218503,1.999183656,0.205873776,0.499222166,0.613448255,0.615181291,0.167633772,3.643862312,4.660705086,0.57755972,0.514064201
07/02/2018 17:00,0.201959007,0.617266746,0.009444794,0.028926943,0.657069226,1.733707176,0.010110482,0.002867301,0.315920042,0.41207953,2.406479697,0.862191515,0.375786559,0.125399103,1.995982619,0.834843371,2.41477E-05,0.001147606,3.763489761,3.142484523,0.013992874,0.060667946,0.679558868,0.24491746,0.344615355,0.234892825,0.673233853,0.543681629,0.548364336,0.175028826,3.975032439,4.259272273,0.717562765,0.424634184
07/02/2018 18:00,0.153475487,0.323338656,0.008089005,0.029514045,0.603824318,2.034792666,0.012908355,0.005690729,0.471413805,0.46659105,2.095644483,0.735860776,0.420150651,0.234716771,2.020067872,0.791833932,2.95599E-05,0.002168171,4.083898562,3.064669664,0.016616318,0.0708765,0.80299718,0.106437023,0.813857407,0.23331177,0.582248417,0.509610782,0.737236359,0.180315345,4.304694463,4.137346111,0.688875839,0.560279821
07/02/2018 19:00,0.178784522,0.380904863,0.010792029,0.032624939,0.920480741,2.082194386,0.018906538,0.002296433,0.324851254,0.413176513,2.20348168,1.054248751,0.380402442,0.108954125,2.182730882,0.84310738,2.31659E-05,0.001886429,3.693377349,3.566933697,0.023862136,0.067116863,0.315812725,0.405462966,6.301904128,0.188533631,0.950185365,0.466860667,0.722131134,0.289062369,3.557238745,4.482508122,0.801423802,0.711651436
07/02/2018 20:00,0.200805088,0.377334001,0.006782696,0.033541147,1.314247815,2.216131632,0.018407248,0.007648426,0.342533956,0.283713037,2.269350995,1.495930524,0.238951063,0.106587008,1.888292049,0.8130108,4.51932E-05,0.004393569,3.411590552,3.676767407,0.012498574,0.068144448,0.089609772,0.750546073,3.581643114,0.172962225,0.865140677,0.545188135,0.73773589,0.168852882,3.347446232,4.167796431,0.4832782,0.785844964
07/02/2018 21:00,0.182439292,0.394089874,0.00992123,0.030239292,1.150867511,2.151844373,0.015296864,0.007739476,0.309566841,0.256574983,2.270303087,1.313674864,0.22728117,0.064836971,1.897775262,0.765155408,0.000753167,0.002655912,3.167659007,3.482170597,0.019713596,0.056714364,0.115971984,0.678383984,0.24909182,0.164391673,0.637876727,0.408182723,0.959066512,0.283351601,3.453574489,3.904507358,0.312889392,0.924819386
07/02/2018 22:00,0.165911384,0.282981531,0.010831427,0.02919797,1.083932328,2.502762665,0.014783948,0.004359019,0.311403451,0.380257921,2.527938286,1.248288748,0.355193144,0.096768974,1.575597631,0.614544644,0.002235268,0.002894053,3.888835438,3.847027497,0.011441253,0.052069374,0.268307006,0.655354584,0.301961456,0.177004508,0.529480298,0.345232062,0.64841078,0.156086749,4.035436144,4.128908891,0.249916932,0.844130052
07/02/2018 23:00,0.161242957,0.461974051,0.005680052,0.034913636,1.569803604,2.365656206,0.017839622,0.003678973,0.258457479,0.328648928,2.563744017,1.736845693,0.314107243,0.085696306,1.511655023,0.662243041,0.000109388,0.001828752,3.334267198,4.505216651,0.011654682,0.052149139,0.143248854,0.677929171,0.278735442,0.176235765,0.52919959,0.389826157,0.613699176,0.163949213,3.414371114,4.728487725,0.197822668,0.511740731
