Days,L1,L2,L11,L12,L15,L16,L27,L28
17/10/2018 23:00,222.7423287,480.9226637,4355.09712,2194.115817,646.8176317,776.9908184,648.319337,774.6928158
18/10/2018 00:00,207.12238,483.9008441,4630.849586,1980.559272,583.1071502,684.0087202,586.53122,687.8610338
18/10/2018 01:00,465.294903,371.8082775,3382.566236,2129.424662,634.2041235,678.4379413,632.9970379,678.6434135
18/10/2018 02:00,530.5014746,445.7340916,3546.947412,2132.302071,551.781,598.0878086,547.3388022,591.7155305
18/10/2018 03:00,222.0204702,470.7247454,3336.639014,1882.253202,456.0601598,715.9679775,463.5910198,713.6643186
18/10/2018 04:00,183.5096283,384.489154,2993.429165,2007.753041,420.8533439,818.1818963,433.7781393,817.2173047
18/10/2018 05:00,217.5384752,447.893497,2399.514796,1926.939622,479.5621521,776.8764153,483.2915994,780.7146582
18/10/2018 06:00,244.751914,427.8804358,3247.061014,1864.85523,558.4583638,559.7264174,556.7959302,567.4166815
18/10/2018 07:00,146.1039436,713.2456286,2869.778779,1810.651782,478.7203433,818.4214225,486.0622456,809.9896204
18/10/2018 08:00,102.041727,321.4049751,2264.157378,1763.422715,375.1250961,618.131388,373.8721873,618.9971652
18/10/2018 09:00,127.1947278,426.0973523,2720.069064,1578.076278,342.2581182,545.9603907,344.5576688,548.8770072
18/10/2018 10:00,169.6828096,506.2965652,3632.805833,1547.636965,466.4283451,581.4655549,471.4291078,582.2010357
18/10/2018 11:00,155.3419491,479.414461,3322.726327,1719.459403,310.2552538,726.6971392,309.2207331,723.8155899
18/10/2018 12:00,132.0886579,459.2577461,3278.602406,1685.388024,309.9369638,673.2741169,320.7605309,662.8206516
18/10/2018 13:00,228.7787618,489.7752214,3715.252176,1872.47481,418.4341432,832.395843,422.1338283,837.942957
18/10/2018 14:00,361.6218016,356.3007861,3170.078431,2186.093407,636.5955564,939.5343602,638.6631329,934.0484772
18/10/2018 15:00,251.139456,302.8439659,4225.987305,2158.099366,696.07574,930.7785114,694.6805079,926.9341069
18/10/2018 16:00,252.9511848,356.3418537,3963.904235,2387.913751,568.5587234,1043.728504,583.4536437,1105.506558
18/10/2018 17:00,264.4857419,410.1102535,3212.335077,1907.064052,299.0377288,748.0824624,296.3791963,750.3737784
18/10/2018 18:00,426.2272653,364.6147985,4028.452791,2668.189238,207.6671509,842.4426575,207.8895806,832.9781196
18/10/2018 19:00,221.9878453,356.2724722,3245.704919,2254.476382,192.1371607,695.2899856,199.4644648,698.8975545
18/10/2018 20:00,233.9410741,413.7654263,2656.497111,1988.460154,279.0286498,695.6880605,281.0158882,690.6362498
18/10/2018 21:00,346.699358,405.1633784,2547.42241,2325.623913,486.0956962,690.9073,492.04514,686.0159106
18/10/2018 22:00,149.3090146,387.5760056,2522.63941,2441.178817,569.3864709,656.4252483,570.0945022,657.2516205
18/10/2018 23:00,241.4777776,521.9298847,2871.253858,2417.337586,409.2239803,582.7711824,404.5460237,578.9751834
19/10/2018 00:00,203.6123129,828.8071469,2772.337354,1798.963869,448.9098775,435.6843378,455.3463522,434.7998811
19/10/2018 01:00,225.1177649,761.7817709,2852.681429,1786.84672,491.971756,458.0748088,491.3641813,453.4802065
19/10/2018 02:00,140.4449361,764.9981304,3340.611668,1699.304564,371.3723818,231.6071928,374.9693882,228.6565533
19/10/2018 03:00,105.2595343,615.0366782,2579.914612,1393.493297,503.2567466,205.5952195,509.6931947,214.2855622
19/10/2018 04:00,111.5756987,705.7212168,2992.637969,1395.233796,411.4761141,525.6963061,410.5025212,524.4661097
19/10/2018 05:00,213.4105075,656.3103363,3754.920515,1533.162842,199.9716368,513.5556718,198.9942904,510.1145201
19/10/2018 06:00,140.1298295,770.3273646,3812.137875,1838.24035,152.0223042,199.9406391,157.6276494,194.9179698
19/10/2018 07:00,139.1190454,667.6934246,3162.820834,1439.194338,191.5485034,242.7649238,192.9550775,248.2408408
19/10/2018 08:00,108.969074,651.384468,2654.60431,1395.414258,163.0798056,314.8835252,168.1548175,309.1503464
19/10/2018 09:00,129.6309416,599.0870971,2806.081894,1325.883077,185.6419759,508.5248997,185.5234562,507.9312459
19/10/2018 10:00,99.81318957,593.4204182,2713.778032,1402.555058,182.8599419,506.4815132,187.4240961,502.2942555
19/10/2018 11:00,133.5617363,749.3393735,3355.435629,1419.996596,189.3895766,486.7090886,192.3375503,481.9110507
19/10/2018 12:00,116.7384357,830.2904627,3496.375438,1470.902138,407.0738314,694.0761601,407.9536737,692.8021437
19/10/2018 13:00,165.6950553,807.9434952,3030.972922,1579.481809,306.560878,653.2010503,306.8732042,657.9586774
19/10/2018 14:00,199.8189144,820.7447971,3569.642021,2016.602011,149.8273383,680.2505951,144.3236505,680.7614806
19/10/2018 15:00,360.076681,815.5891549,3416.463724,2907.965419,227.8030886,829.6881175,236.0288832,831.938609
19/10/2018 16:00,338.9424078,718.7618853,3062.568837,2920.022359,212.3985194,841.1445139,212.1551226,841.1148765
19/10/2018 17:00,146.4879427,867.0782967,3186.06661,1623.118026,282.1770109,762.3372291,281.9290457,762.9031336
19/10/2018 18:00,213.4992692,712.9687922,2740.504499,2027.062654,259.5858684,694.0905325,259.8422025,688.9531305
19/10/2018 19:00,204.6677991,731.0513037,3026.965953,2020.200826,439.1750135,369.9346655,442.8862227,367.9520422
19/10/2018 20:00,159.7628764,714.0278709,2957.498648,1716.479259,501.1819703,739.9519401,509.2014217,738.0041227
19/10/2018 21:00,153.4175576,736.8079954,3698.437881,1396.341961,666.1268232,534.7527798,667.1242922,536.2980113
19/10/2018 22:00,222.6838746,888.7629054,3807.544401,1582.370573,731.5692967,470.1658655,731.303551,463.9927476
19/10/2018 23:00,127.952288,760.8298515,4006.72286,1535.170344,654.3672776,779.6525917,654.8969538,782.5031657
20/10/2018 00:00,282.3343264,665.8338928,3840.894914,1788.898851,726.5584706,874.2653834,722.9136817,870.1495538
20/10/2018 01:00,299.9273684,651.3161394,3539.295221,1848.211063,609.3003293,368.6894774,619.0358562,371.4605489
20/10/2018 02:00,136.5744049,542.0770391,2696.6114,1868.39764,543.5307296,580.6951615,543.7305553,579.5478774
20/10/2018 03:00,105.26653,742.5768994,3317.111024,1702.841365,577.2679919,604.5420118,587.5880787,601.9173488
20/10/2018 04:00,205.7154347,1118.436181,3840.619208,1962.183007,870.8895874,466.2364493,870.9627931,463.1056611
20/10/2018 05:00,623.0503486,770.3930982,3272.074247,2433.87584,782.8376369,485.79864,788.5058583,479.9017592
20/10/2018 06:00,142.6956193,776.8088705,3407.660079,1847.425757,664.9827325,444.1879345,667.2332955,440.2054267
20/10/2018 07:00,83.77656723,665.3488883,2942.694441,1749.193775,681.6984936,581.4832527,686.6020621,578.4004631
20/10/2018 08:00,126.7926386,553.1843833,2603.352989,1768.502958,579.5074205,564.8190812,577.9909564,559.7354394
20/10/2018 09:00,110.1438146,525.948071,2821.389307,2073.827387,1062.421841,412.8898047,1064.747771,412.9297225
20/10/2018 10:00,87.95180466,539.8604897,2945.07134,2181.667565,1428.76749,633.0289823,1428.846433,627.3939024
20/10/2018 11:00,205.1477391,520.0333631,2701.047206,2146.185494,1594.146641,708.9625335,1597.528296,708.8217925
20/10/2018 12:00,105.4401057,533.7382834,2674.31949,1871.803034,1768.57641,661.5260602,1770.136541,663.8693214
20/10/2018 13:00,87.51439081,634.7861403,3155.150535,2122.392732,2165.082832,570.9555814,2160.142696,566.4717478
20/10/2018 14:00,100.6654928,490.0301122,3141.374841,1607.180277,2198.093223,470.4907345,2202.057499,466.5555985
20/10/2018 15:00,89.51578424,484.0532221,2950.131887,1454.797677,2009.190613,342.5924051,2020.31573,342.0454873
20/10/2018 16:00,120.297437,989.6378536,3587.641446,1390.391314,1777.559188,385.9191104,1781.832353,381.2314913
20/10/2018 17:00,90.66700833,868.1382183,3482.344409,1756.803717,1656.284168,716.6912262,1648.864321,712.0756769
20/10/2018 18:00,204.7803324,807.9870073,3483.708545,2029.316594,1510.030933,712.2913646,1517.726119,706.9693816
20/10/2018 19:00,92.00133209,1076.009011,4251.646205,1597.124972,1172.920203,383.8543136,1171.238845,385.3449203
20/10/2018 20:00,281.6662488,901.8367605,4208.626008,1965.774039,994.085196,509.0625609,999.1818073,507.6763428
20/10/2018 21:00,96.67749121,782.4347749,3938.953763,1551.087173,743.9760881,840.1455102,744.5510068,833.5792803
20/10/2018 22:00,113.9322205,651.5247082,3898.358144,2296.839073,509.204354,684.0882934,512.2479218,680.7083093
20/10/2018 23:00,127.4223719,0.00080628,3809.712606,2372.053472,418.6998343,710.438974,414.5043658,705.9084208
21/10/2018 00:00,135.389952,610.0873972,3813.035306,2138.44926,308.7222596,603.5976032,316.2316626,598.5133084
21/10/2018 01:00,180.4399607,413.41373,3420.797685,2383.254403,239.917834,585.7117671,241.5338412,587.7446256
21/10/2018 02:00,164.1829884,339.1206513,3199.557762,1926.273328,184.5494212,662.5937459,185.6301857,653.956478
21/10/2018 03:00,66.20553217,362.0323225,3020.337972,1975.426194,180.740845,439.2212105,175.5578846,436.6938492
21/10/2018 04:00,203.3415395,900.9209954,3334.947973,2002.637923,134.9804344,718.5477775,138.7609665,713.9029349
21/10/2018 05:00,140.2856112,577.7111632,2850.497627,1879.918028,289.9737301,780.457033,289.7369868,777.1252863
21/10/2018 06:00,196.8783721,512.6630559,3183.900788,1904.901983,1029.357074,964.1470474,1039.141511,965.4535218
21/10/2018 07:00,101.0082606,510.0215981,3441.794142,1914.220766,1284.703329,607.9890751,1287.121734,604.6306334
21/10/2018 08:00,117.6413291,446.8092514,3219.369608,1731.592444,1449.592979,819.2766105,1450.095804,819.5173533
21/10/2018 09:00,181.5993865,753.3464463,3478.463156,2200.526996,1309.724134,646.4190682,1308.079317,642.5774505
21/10/2018 10:00,87.6147182,645.1358401,3855.800138,2070.223374,1559.190203,746.6681829,1563.321888,747.8302885
21/10/2018 11:00,111.1610976,784.3197439,3426.851906,1441.983618,1621.599099,594.741409,1621.580806,583.5922575
21/10/2018 12:00,114.5997564,715.9448171,3139.369347,1211.523963,1535.487877,824.8162558,1539.11686,825.4832251
21/10/2018 13:00,160.8949283,571.1609911,3185.423381,1693.021124,1652.024175,836.8457532,1652.133209,838.6385115
21/10/2018 14:00,133.365441,463.6891432,3374.878581,1530.171239,1561.226257,721.3697287,1563.47375,716.1132061
21/10/2018 15:00,160.8859098,520.3242766,3554.352622,1718.230956,1478.375879,697.8658233,1482.151239,702.1678145
21/10/2018 16:00,117.5615701,600.7088269,3382.717039,1625.851676,1282.642773,665.4948276,1288.350923,660.3332913
21/10/2018 17:00,111.7079359,830.041287,2926.912525,1392.678903,1742.975613,791.8885024,1740.510945,788.4375932
21/10/2018 18:00,158.1813852,558.0798438,2330.758124,1335.316146,1850.021561,982.1354624,1851.074046,980.5012269
21/10/2018 19:00,175.5277506,531.8504014,2602.200352,1313.358905,1648.824378,976.399654,1656.007922,969.5699401
21/10/2018 20:00,174.9030034,513.4066614,2478.480458,1368.094175,1681.294268,1014.822231,1690.162106,1014.729055
21/10/2018 21:00,96.76014662,464.921822,2858.282122,1506.956658,1148.090266,992.4279016,1148.052865,985.6652947
21/10/2018 22:00,133.5283251,430.7010699,3020.051691,1494.947501,1101.125143,983.4224224,1108.843029,983.2225209
21/10/2018 23:00,123.8891634,494.9018827,2497.352694,1547.999374,896.5575784,999.6194591,900.7144908,997.1155838
22/10/2018 00:00,98.73711378,725.9044627,2569.858646,1743.856222,982.2150782,756.3497447,975.8289341,747.4506948
22/10/2018 01:00,160.1523003,821.6906911,2538.705038,2007.861425,543.067958,702.8988338,544.4310076,700.8880394
22/10/2018 02:00,101.4375218,693.6433178,2359.680409,2070.047629,516.8739514,739.1287518,515.4153167,737.2197308
22/10/2018 03:00,115.2349545,587.4038163,2352.602408,1134.2678,316.3654328,830.1534586,324.3429382,828.2779877
22/10/2018 04:00,159.0069606,456.7400258,2384.404199,1714.128068,238.8726294,826.5460913,239.042899,828.5295037
22/10/2018 05:00,208.6733509,467.4227547,2088.197283,2064.35142,356.5424874,780.7949574,360.6751577,771.8567624
22/10/2018 06:00,188.2699797,490.8871857,1977.005011,1420.946334,267.9856612,660.140922,268.0041437,657.2193496
22/10/2018 07:00,172.1700013,461.7733884,1910.748015,1453.998865,381.0270237,764.0831939,377.7335966,773.6872763
22/10/2018 08:00,111.1320726,593.4509522,2610.178923,1830.247107,793.8353127,558.0839306,794.4803492,556.8284989
22/10/2018 09:00,155.5737815,512.8873834,2776.932797,1694.868286,2540.764148,510.7501643,2549.078807,508.0542994
22/10/2018 10:00,175.656326,476.5975724,2699.027938,1904.880746,2521.91637,647.9250917,2530.299044,646.5654054
22/10/2018 11:00,135.8864648,442.2602173,2306.913981,1982.865335,2467.164074,717.1605544,2472.185828,706.5377624
22/10/2018 12:00,157.5750054,510.4846529,2415.698571,1777.081991,2435.27276,688.6929398,2436.068078,690.5540097
22/10/2018 13:00,179.2262918,413.5428942,1726.293402,1558.741878,2085.825766,790.379619,2089.605411,789.7521451
22/10/2018 14:00,236.7756834,303.1170823,1861.720698,2164.599846,2082.368631,1055.471731,2087.019016,1057.558891
22/10/2018 15:00,175.9542374,396.4363289,2438.978481,1743.979272,2371.918819,777.4030181,2386.051188,773.949761
22/10/2018 16:00,208.3905328,441.588761,2215.984491,1513.790119,1974.910818,886.7122892,1975.894429,880.5176028
22/10/2018 17:00,169.8596069,457.1258325,2210.418243,1441.999191,1450.147023,886.6530432,1453.32242,880.1940309
22/10/2018 18:00,160.32602,527.6606133,2310.920991,1869.272247,1165.391912,883.7510789,1171.26738,888.187649
22/10/2018 19:00,195.4705428,214.0420994,1907.727991,1914.51759,1080.703862,859.3347975,1081.14635,851.3616395
22/10/2018 20:00,365.0308083,407.7007406,2085.687444,1741.856842,666.964619,660.4168099,672.7520286,662.5550353
22/10/2018 21:00,440.0791964,315.4758135,1702.805794,1662.087819,473.8183199,664.7990584,473.3798322,660.5842481
22/10/2018 22:00,187.6568356,374.5951937,1725.376241,1391.661933,396.3267356,597.5620675,401.4319371,597.4544813
22/10/2018 23:00,147.1302032,513.2966321,2294.619673,1457.27833,312.0011399,643.0215156,311.6860013,639.0680707
23/10/2018 00:00,103.3737107,553.2815766,2064.473257,1425.771951,359.178216,533.4205348,359.0725098,534.1624613
23/10/2018 01:00,172.6451907,637.7692018,1787.544832,1577.763477,314.7799849,958.854275,313.3691738,958.0843885
23/10/2018 02:00,320.5213284,920.2685058,2151.927874,1725.631738,234.8332859,1019.412658,241.4607487,1015.086071
23/10/2018 03:00,250.2115979,379.6657986,1830.472968,1621.398342,133.4611858,781.1581322,133.0956887,776.3749266
23/10/2018 04:00,258.6007263,118.7823977,1210.645972,1604.911705,84.13798806,688.1932506,91.71726201,687.0162269
23/10/2018 05:00,221.632868,278.6565119,1368.541158,1567.75292,83.21975381,774.5840249,90.69354315,769.9420882
23/10/2018 06:00,225.228007,513.5017503,2140.787361,1526.929004,65.89541012,754.255244,61.64477006,766.6572326
23/10/2018 07:00,183.4161084,314.0189242,1727.368649,1372.831285,47.67841529,597.2299384,51.61298541,597.1194684
23/10/2018 08:00,154.1330456,188.5470965,1472.613919,1611.62752,67.19507339,799.180189,64.39861122,800.3692327
23/10/2018 09:00,130.4247577,213.3053509,1595.082948,2003.527016,1110.4725,879.7214712,1113.144385,874.3828315
23/10/2018 10:00,138.2150681,409.2409059,1947.499627,1734.77853,1827.605255,704.7709732,1840.573717,703.1073036
23/10/2018 11:00,183.3420711,257.5285654,1826.148638,1677.986983,2328.231776,663.6853327,2344.245147,664.4785063
23/10/2018 12:00,149.114004,226.5788367,1893.063675,1501.240641,2439.346201,565.2387091,2436.057765,564.8443348
23/10/2018 13:00,213.3594319,210.6933978,1969.512309,1546.5298,2430.211132,303.2113488,2429.129951,299.559433
23/10/2018 14:00,413.9339975,373.7031309,2375.523367,1939.307823,2505.236483,256.3531243,2509.896138,258.1950006
23/10/2018 15:00,303.950405,168.8692105,2423.977576,1926.437377,2238.851586,479.8411856,2244.342874,478.1386811
23/10/2018 16:00,295.9046757,238.8927962,2715.99955,1831.785011,1862.746256,626.0360275,1866.797008,625.8094535
23/10/2018 17:00,268.9317158,317.7521824,2871.424276,1895.634721,1614.849531,886.9314805,1617.830228,886.6198909
23/10/2018 18:00,242.9605801,164.8117417,2332.675374,1758.432411,1031.996192,939.7916276,1029.798742,932.714385
23/10/2018 19:00,172.7225679,121.9492932,2199.071439,1840.491301,808.0054367,885.9115396,810.8090684,899.2997036
23/10/2018 20:00,220.1167445,125.8862716,2400.615647,1634.547268,975.0821714,719.9881753,981.1310199,718.8612015
23/10/2018 21:00,257.5855206,265.9891633,2783.638487,1409.740793,966.3183789,635.655604,967.8177645,632.3087901
23/10/2018 22:00,193.8308502,337.4064781,1994.644713,1550.708534,869.2359256,824.6255121,870.4138715,817.2244105
23/10/2018 23:00,193.8795937,364.0747318,2172.125865,2153.175147,729.9311406,904.2549546,733.4742962,896.7483286
24/10/2018 00:00,317.0969393,360.9534221,2021.822915,2106.939848,694.313849,973.9356288,697.2840036,969.9019602
24/10/2018 01:00,252.8234077,357.8876697,2018.596233,1744.017617,658.2145885,1193.304389,665.6913589,1190.52355
24/10/2018 02:00,180.1604302,551.6247223,2226.055835,1685.853073,670.7849314,1162.387056,678.0947746,1157.721703
24/10/2018 03:00,160.2276701,664.1497456,2274.404913,1751.999654,542.7907666,1086.944941,543.7037437,1085.346092
24/10/2018 04:00,114.6843226,663.9048518,2105.106084,1612.366316,468.4898639,960.1176223,468.0313802,957.9192564
24/10/2018 05:00,476.2813287,887.4509667,2336.790362,2076.208756,394.7033961,977.2515261,402.5260296,976.2491395
24/10/2018 06:00,398.52989,358.974077,1893.501249,1845.969862,379.2050309,976.7747734,375.1464059,971.9204673
24/10/2018 07:00,138.5360221,312.8471528,1886.354105,1772.861858,327.8626198,833.4841139,332.4588769,834.5827147
24/10/2018 08:00,142.0696216,355.1244337,1928.00616,1798.242677,215.7201892,977.7368082,215.0320818,967.0318197
24/10/2018 09:00,107.6182758,542.5800124,2048.435623,1611.690751,221.5506564,979.4607459,228.1602268,980.5409867
24/10/2018 10:00,134.6567123,490.4928792,2026.597417,1551.061504,256.3366613,1004.906567,256.0458244,999.8159177
24/10/2018 11:00,145.0695005,197.582844,1912.287166,1499.762385,288.5752158,1070.285652,291.1970099,1065.088454
24/10/2018 12:00,190.4165732,229.4586256,1957.637317,1740.479862,304.079204,652.7572266,309.6687086,661.3640817
24/10/2018 13:00,400.5278999,441.7073299,2169.799824,2676.410787,497.1137859,743.9561141,493.6043752,739.9827113
24/10/2018 14:00,265.0773547,329.8191609,2027.159847,2815.383936,749.933889,871.3644908,759.7045583,876.303333
24/10/2018 15:00,217.0348762,394.1223565,2042.416856,2410.535146,850.9268443,848.8477125,847.9900457,846.1333526
24/10/2018 16:00,137.9675561,300.3438136,2181.662369,2306.928101,981.0644924,1251.144352,986.3172957,1246.044468
24/10/2018 17:00,236.1487928,410.891375,2257.284946,2323.53341,716.6780137,986.6253878,721.600106,984.3714299
24/10/2018 18:00,205.7966813,428.6094147,2210.958571,2136.833272,559.7544897,1006.220944,561.6558702,994.3546524
24/10/2018 19:00,270.0504416,236.804655,1910.416331,2385.395848,405.2236126,759.3111131,406.7671772,757.274718
24/10/2018 20:00,300.9478285,201.5052001,2027.751394,2180.014419,0,0,1.778523444,3.13666195
24/10/2018 21:00,287.0246303,316.4141313,1990.484032,1869.874013,0,0,8.366656866,1.519037324
24/10/2018 22:00,206.5176838,186.9295478,2137.657032,1907.461226,0,0,0.016124411,6.109621909
24/10/2018 23:00,152.2970734,190.3698817,2200.18287,1877.789893,21.2795955,108.3981067,25.80168901,111.1742223
25/10/2018 00:00,106.7966975,153.6636285,2101.533015,1521.205848,135.1126088,948.1560181,130.3281309,951.5408693
25/10/2018 01:00,109.4508999,134.6553684,1732.093369,1635.696027,254.5332719,733.5113447,256.0235056,721.6453043
25/10/2018 02:00,88.56209527,113.5076948,1926.05884,1635.252744,360.6893596,862.9440792,368.1828008,861.6482398
25/10/2018 03:00,113.8112473,162.2538324,2096.55184,1391.413858,380.8403818,667.1194553,372.119983,658.7644905
25/10/2018 04:00,118.7869581,202.2626038,2096.638001,1870.015509,394.4838525,669.4706672,396.3312278,669.4739217
25/10/2018 05:00,121.0042604,737.8709985,2635.835829,1857.585198,220.587655,762.6347249,218.2810056,759.1422604
25/10/2018 06:00,581.3867435,614.9461495,2274.821513,2149.801532,109.3775732,745.6481067,117.0437854,741.033349
25/10/2018 07:00,232.2486467,350.8582193,1997.665445,2150.831498,244.198499,983.9479193,238.9861722,985.0108832
25/10/2018 08:00,83.44954754,158.3583918,1709.930917,2120.461481,305.5864049,682.6883881,310.1148868,678.3962887
25/10/2018 09:00,81.24779519,155.9311802,2143.927992,2573.022756,341.778393,848.3006013,336.7243609,846.9481559
25/10/2018 10:00,87.12305284,243.6697177,1987.141538,1843.361635,402.4072451,824.4457724,406.501231,826.7823096
25/10/2018 11:00,83.14809754,128.5698968,1949.361024,1510.488666,412.6590145,756.3287301,415.0581237,753.0598137
25/10/2018 12:00,136.4239099,156.1741064,2510.365086,1409.908714,541.2266566,538.2380015,544.8559123,539.9276631
25/10/2018 13:00,157.1479635,311.1165278,2729.093208,1533.926063,897.3948704,698.3646511,902.1948448,696.4804261
25/10/2018 14:00,204.6019948,456.2635345,2728.081874,1821.32184,1558.398345,771.3670915,1569.541648,771.6299663
25/10/2018 15:00,161.6621693,348.0044506,6527.429927,1709.284332,2287.563987,668.0292969,2287.506001,668.3163182
25/10/2018 16:00,173.7842248,233.3031677,6311.687311,1713.910395,2362.836593,679.6631552,2369.447079,674.2604004
25/10/2018 17:00,159.2322845,202.5220157,4446.541244,1570.64398,2002.765683,575.3490239,2007.239861,568.5272895
25/10/2018 18:00,152.1948857,176.7614848,3113.677428,1678.240339,2110.916763,664.6049216,2116.01759,659.0166723
25/10/2018 19:00,207.9955175,603.3546621,3942.749282,1820.227675,1727.168262,452.6037979,1726.800181,456.0998216
25/10/2018 20:00,186.5934516,397.0052197,2916.927397,2166.232891,1765.876228,433.9991273,1761.422049,429.3395959
25/10/2018 21:00,333.4898201,278.29071,2556.107419,2527.102775,1693.943078,488.7748899,1698.593704,485.7629673
