Days,L27,L28,L28,L30,L31,L32,L33,L34
05/11/2018 16:00,208.1161982,547.0733679,1207.298403,2996.128234,3200.473069,3973.295541,1662.183511,536.8767129
05/11/2018 17:00,183.8710653,878.1595446,1578.850224,2735.518813,3321.297409,4403.916275,1777.8692,1099.055336
05/11/2018 18:00,264.6863472,1055.717274,1458.970533,2622.330174,2798.137968,3740.881583,1343.442795,1064.183382
05/11/2018 19:00,248.7172564,1258.308136,1053.516643,3667.35643,3268.47824,3706.400752,1125.277261,965.8824624
05/11/2018 20:00,334.3489292,1702.765195,996.7196965,3655.426163,2590.740819,3990.580154,1149.167105,938.8649077
05/11/2018 21:00,870.5773907,1128.265124,1180.38035,2998.714342,2625.894009,5695.757,1971.423682,572.7037703
05/11/2018 22:00,410.6567603,1093.511786,1213.444812,2785.321827,2991.799983,4450.185393,1816.09662,590.633421
05/11/2018 23:00,337.7774235,1545.402146,1151.189766,3290.254926,2724.920463,4367.980111,1728.764186,672.232347
06/11/2018 00:00,338.356612,1446.84646,1496.368098,2652.087453,1842.163945,4935.11966,1466.795462,686.1746149
06/11/2018 01:00,262.6028378,1426.013909,1437.988618,2594.796462,2245.758716,4716.322486,1566.692597,513.5756045
06/11/2018 02:00,231.1480623,1245.235045,1392.125155,2608.941324,2278.405935,3254.535277,1361.73975,396.9789683
06/11/2018 03:00,162.1401986,1484.173391,1081.159678,2997.944608,1827.425154,3191.237352,1335.886303,443.9003492
06/11/2018 04:00,156.3413494,1688.578892,1654.42541,3018.193869,1998.522916,3073.173391,1658.172167,313.0052437
06/11/2018 05:00,128.4099473,970.9691678,1555.672135,2436.900972,2261.905032,3286.277029,1214.434456,532.8879692
06/11/2018 06:00,179.9108525,750.88562,1357.763598,2024.30546,1673.925726,3230.930307,1325.447692,441.4203957
06/11/2018 07:00,314.6121208,855.8603373,2047.434345,2189.524393,2456.89671,3047.502971,644.2235569,297.7899549
06/11/2018 08:00,83.11962896,1011.268831,1333.58735,1354.64742,3403.692016,3256.099605,929.1004324,473.1039066
06/11/2018 09:00,96.01224752,774.7670175,1358.72354,1377.734897,2953.600873,3167.703171,917.5110859,447.6071095
06/11/2018 10:00,176.8886289,787.1250945,1207.896294,1554.206399,2867.411209,4133.852566,1176.922587,368.9197585
06/11/2018 11:00,207.0278144,1045.951347,1298.697365,1823.236589,3023.236411,4653.608309,1514.40585,517.884119
06/11/2018 12:00,267.0294448,846.9428247,1466.178612,2040.213368,2834.279651,4535.583252,1462.383914,568.9316451
06/11/2018 13:00,291.4293293,728.4554667,1372.318794,1980.323161,3230.083141,4668.566468,2273.965016,746.8193858
06/11/2018 14:00,213.4284838,520.2022257,1589.210247,1737.417869,3302.436641,4204.423282,2073.589014,557.7337402
06/11/2018 15:00,201.3465715,627.224569,1503.240715,1567.262981,3911.033483,5361.637745,1492.27079,436.7515223
06/11/2018 16:00,177.3885907,666.6913611,1794.11898,2099.199057,4562.754634,4864.121576,1145.864192,603.9922479
06/11/2018 17:00,214.1413722,726.514338,1651.813916,1974.886619,4596.601428,3967.694644,1602.672039,789.4345361
06/11/2018 18:00,159.5983249,550.4030076,1520.418087,1832.518574,3837.000673,3841.684016,1602.151729,1031.237273
06/11/2018 19:00,237.2466777,566.7406765,1530.516803,1749.434945,3808.74486,3902.752122,1285.862607,1014.656491
06/11/2018 20:00,235.7385395,550.2261656,1589.199779,1712.157458,3449.640577,3706.950544,1259.417019,862.3664861
06/11/2018 21:00,167.4321028,292.1855267,1692.672223,1694.908678,3902.644817,3698.915882,1158.008603,640.5853482
06/11/2018 22:00,198.0508227,295.7674523,1958.778672,1637.789064,3489.362302,3695.132716,999.6551939,814.700941
06/11/2018 23:00,179.0992727,408.2360364,2177.987163,1743.735906,2943.598607,2924.434784,926.265693,723.4397795
07/11/2018 00:00,205.6503309,828.9156946,1579.079,1660.714356,3759.700894,2732.636485,943.1615987,530.5986413
07/11/2018 01:00,287.8459142,459.2311623,1182.105246,1639.301163,3235.297411,3155.451422,1067.238521,672.3143606
07/11/2018 02:00,300.0613636,591.852525,1234.384741,1496.865667,2715.999225,3367.974736,930.5942244,546.9681487
07/11/2018 03:00,404.5178221,810.6950139,1200.978163,1265.474559,2849.093371,3227.110136,975.8532812,456.0547876
07/11/2018 04:00,392.4699631,609.0952132,1280.988456,1239.2486,2534.979032,3062.441813,1108.177253,680.7114039
07/11/2018 05:00,449.8303136,628.9030902,1326.468076,1242.502503,2611.813135,2745.085882,1009.254838,543.8469097
07/11/2018 06:00,404.353377,655.6380853,1416.768332,1367.333589,2879.180854,2932.742488,1000.331646,820.6095607
07/11/2018 07:00,357.8851136,444.3766626,1479.130597,1413.8231,3166.128048,3314.981253,888.6662676,668.1017433
07/11/2018 08:00,343.8572785,667.5387974,1475.620924,1274.920701,3170.243277,3141.64555,804.8173847,573.965059
07/11/2018 09:00,310.5530042,490.2112732,1575.996742,987.8988555,2603.596163,2626.327975,930.4029493,525.7059731
07/11/2018 10:00,360.7633316,501.8980264,1587.408828,1052.395797,2241.782988,2824.328135,1741.155064,747.1938673
07/11/2018 11:00,418.6249199,527.948791,1708.225027,1202.540583,2677.237933,3354.73093,1863.467862,637.9375639
07/11/2018 12:00,492.5360788,636.8496736,1581.275562,1370.068382,2997.651622,3149.610089,1995.306359,690.1890793
07/11/2018 13:00,538.570743,776.7976282,1533.50081,1295.123205,3297.371888,3496.883056,1966.119003,643.7708166
07/11/2018 14:00,669.6814935,711.9532006,2236.935004,1332.326538,3610.569927,4609.700478,1878.084142,1051.832417
07/11/2018 15:00,988.6783673,402.5203178,2680.687654,1469.519245,3463.664244,4817.325717,2710.234174,773.825027
07/11/2018 16:00,1061.546688,612.3269671,2703.998,1354.855997,3653.383697,5778.90196,1831.640074,719.042175
07/11/2018 17:00,1019.807823,535.9507521,2361.98415,1648.13402,3163.030792,4884.776236,1700.895677,924.2023755
07/11/2018 18:00,1312.989156,888.1967896,2361.713982,1665.635108,3025.280946,4567.858024,1323.71627,1079.695166
07/11/2018 19:00,956.862468,593.8993066,2080.606473,1861.645801,3265.93252,5186.752975,1446.145702,793.0076893
07/11/2018 20:00,670.1261935,763.7860462,1730.172828,2217.991064,3502.677513,5101.558011,1280.474112,1060.11702
07/11/2018 21:00,721.8779592,960.3218918,1786.891947,2610.881102,3699.824545,4151.798868,2098.822335,1279.007366
07/11/2018 22:00,852.3071769,960.908807,1747.616187,2909.809779,2926.377977,4248.946528,2179.673919,1224.294595
07/11/2018 23:00,634.6037096,266.5306648,1654.16982,2300.413262,3086.160498,4466.110445,2003.519403,1173.216694
08/11/2018 00:00,651.8045053,192.3514242,1929.413689,2454.944511,2899.076562,4609.048695,1838.550364,1306.678666
08/11/2018 01:00,883.4135403,197.6655384,1644.878821,3195.117353,3034.876841,4448.248764,1828.032663,1213.522823
08/11/2018 02:00,832.2691603,320.0908111,1848.41212,2442.632866,2435.969649,4524.106436,1803.492354,1446.718613
08/11/2018 03:00,938.9393593,550.5802582,1603.109709,2689.25056,2604.350827,4860.306999,1967.989551,1289.191911
08/11/2018 04:00,907.8749496,706.6836055,1553.984151,3184.346961,2889.330407,4817.424317,1900.494691,1225.867733
08/11/2018 05:00,1238.562096,698.7808144,1501.024244,2980.914563,2875.965584,6391.082046,1811.581107,1171.060894
08/11/2018 06:00,914.588527,644.7233611,1413.557621,2369.28702,2115.153239,5197.14101,1689.020401,1582.785251
08/11/2018 07:00,791.9643583,510.1433631,1761.836809,2514.125838,2060.518463,5636.779668,1707.819481,1216.142919
08/11/2018 08:00,601.8547621,395.5576388,1466.156192,2263.907226,1698.473235,3921.066493,1476.256185,832.6766633
08/11/2018 09:00,616.4556856,442.4330482,2150.913376,1648.778882,2313.886452,4876.75197,1941.999656,828.8655766
08/11/2018 10:00,532.8305107,914.5944347,2997.214618,1972.659939,2352.064995,4563.480786,2212.659854,726.0077015
08/11/2018 11:00,666.6141564,601.8213422,2667.138586,1843.838757,2644.602614,4833.50488,2105.270302,855.6423099
08/11/2018 12:00,749.0355703,1482.285346,2013.784614,1259.219732,2964.491741,4992.605554,2108.074178,782.6128323
08/11/2018 13:00,798.2057073,1091.082638,2139.80246,1376.906364,2755.312258,4514.646137,1841.622367,760.0404069
08/11/2018 14:00,358.6713004,901.1324437,2348.242077,1363.044712,2388.692627,3987.999585,1491.272703,753.4944983
08/11/2018 15:00,365.0975415,1158.252577,2308.859702,1504.258619,2495.459189,4147.88607,1549.733991,787.8464479
08/11/2018 16:00,386.3641548,775.0425348,2674.71822,1954.533933,2653.05231,4482.999293,1593.46394,813.8520652
08/11/2018 17:00,371.5930738,666.1627179,2395.17303,1818.611431,3358.446157,5240.467964,1565.881589,732.7988275
08/11/2018 18:00,343.6478061,849.8072559,2282.982367,1650.034968,3614.658837,4333.717082,1712.64232,816.9887412
08/11/2018 19:00,425.2191494,510.2481535,2745.420674,1831.889932,2966.212416,4200.267989,1884.928669,654.6358466
08/11/2018 20:00,452.5865733,512.0431271,2424.52339,1794.899459,2364.345962,4193.461208,1837.330185,979.7060033
08/11/2018 21:00,545.3317992,970.6941423,1887.535544,1794.007116,3222.29675,4400.810983,1771.368628,1282.543558
08/11/2018 22:00,439.2682101,962.0894987,2470.597168,1884.629595,3572.807719,4685.466683,2217.087632,1858.110395
08/11/2018 23:00,707.3301699,751.7950965,3193.118187,2339.59104,4198.883258,5307.687105,161.5447659,79.15542734
09/11/2018 00:00,1450.633727,975.1949636,3219.178134,2349.977479,3896.442453,6173.434352,295.4182405,211.1798895
09/11/2018 01:00,1446.88056,892.320124,2506.833192,1703.916814,3098.073203,5403.768974,1668.489642,1010.089264
09/11/2018 02:00,1641.105564,302.8650015,1819.127239,1464.542636,2913.710651,5742.312555,2046.355149,882.2344483
09/11/2018 03:00,1233.651954,898.2310196,2289.109939,1382.300752,3167.190402,5263.63273,1789.707897,947.5764931
09/11/2018 04:00,618.3009363,630.9724282,2051.297222,1388.658456,3409.911852,4177.866002,1647.609315,960.965982
09/11/2018 05:00,720.0629069,669.6046222,2227.567074,1309.787924,3080.515289,5181.185323,1422.01919,842.627526
09/11/2018 06:00,439.9498593,1109.845862,2471.681182,1921.603491,4168.008073,4901.865042,1532.907115,758.4725165
09/11/2018 07:00,456.2088054,838.0079578,2179.525829,2111.398429,3628.501134,4764.842452,1376.608456,850.5959616
09/11/2018 08:00,399.0334222,581.5925557,1776.066329,2114.727882,3626.6751,4911.302124,1703.745424,926.2546311
09/11/2018 09:00,435.0495923,370.0617286,2172.649525,1894.959527,3294.858292,4651.419526,1818.614834,884.0714488
09/11/2018 10:00,365.4947389,354.5291321,1990.414802,1492.283205,2623.256784,4753.435742,1781.25698,928.7919056
09/11/2018 11:00,414.588031,971.502684,2209.500993,1724.540085,3124.805197,4435.097283,1692.971943,810.1121208
09/11/2018 12:00,497.5569234,1047.896001,2265.85066,1786.818743,2956.028831,5242.329236,1156.84828,752.60117
09/11/2018 13:00,409.7838518,987.2566881,2314.071298,1602.256848,3003.375289,4515.311671,1052.298439,935.9096348
09/11/2018 14:00,356.520646,886.5887002,2565.820393,1792.497912,2987.775519,3861.050062,1160.517941,813.1880806
09/11/2018 15:00,394.0228803,1239.898767,2449.311071,1846.993383,3786.704758,4042.464532,1371.276231,1344.376877
09/11/2018 16:00,313.0731479,985.1933849,2043.367897,1555.696116,3948.685352,4172.08777,1220.205382,763.2032686
09/11/2018 17:00,465.4704005,1532.201668,2019.520897,1342.949016,4277.157735,4608.588428,1005.162139,1084.981992
09/11/2018 18:00,555.1409353,1626.154376,1801.146632,1374.489214,4323.803894,4873.184046,866.6418333,1001.146175
09/11/2018 19:00,665.9391923,1156.959698,1855.45855,1984.357239,4587.368621,4699.635566,905.2023617,1299.257695
09/11/2018 20:00,703.5603726,1275.215685,2345.010311,1823.551302,4482.605758,5167.819619,906.1326094,1177.867391
09/11/2018 21:00,384.6060929,1128.546761,2309.406228,2100.272868,4641.589677,4739.320588,957.1037417,1192.713347
09/11/2018 22:00,620.6258815,762.0492575,2400.977616,2187.228109,5294.962767,5275.715609,1332.577837,1192.326171
09/11/2018 23:00,692.2386165,1214.704338,2756.2082,2242.666847,5313.647172,5417.701812,1087.411069,1200.795081
10/11/2018 00:00,505.8774488,1106.122506,2811.326397,2059.569797,5589.864538,5305.368192,1098.51149,1182.805826
10/11/2018 01:00,347.4031857,1214.711045,2702.224695,1911.185349,5274.40428,4823.358471,1384.794582,1621.589507
10/11/2018 02:00,426.2136086,1431.087429,2666.517279,2385.957697,5207.958614,3828.115788,1692.191161,1929.882812
10/11/2018 03:00,795.1074389,1065.780742,2765.837712,1970.108788,5092.634142,4246.806212,1147.303947,1322.611879
10/11/2018 04:00,920.1545278,863.5236258,2605.662844,2250.630291,4306.460825,4769.690485,1570.148438,1442.597301
10/11/2018 05:00,809.8131487,609.1317036,2108.042077,2268.488074,3706.290547,3911.856627,1496.882657,1453.507796
10/11/2018 06:00,413.756634,939.1272129,1746.373982,2378.700532,4073.361163,4324.34724,1219.120649,1597.366483
10/11/2018 07:00,313.9006186,1386.70154,1725.913232,2177.939443,4597.243876,4908.843961,1185.977263,2380.627068
10/11/2018 08:00,300.5598277,1135.922871,2472.345866,2756.785594,4321.938303,5833.972829,1220.517476,1989.877485
10/11/2018 09:00,338.9963245,771.6702759,2075.864147,3018.892633,3502.811152,5241.383484,1313.334233,1957.92202
10/11/2018 10:00,425.305565,1057.476179,2030.879755,2382.434134,3536.128231,6399.027621,1185.266629,1921.558884
10/11/2018 11:00,617.9564613,826.0734778,1914.507811,2615.237285,3638.033826,4458.502884,1141.105276,1419.854719
10/11/2018 12:00,562.6573978,643.10111,1577.532464,2895.475911,3696.134577,3922.15101,1236.585271,1653.03824
10/11/2018 13:00,611.3986844,616.1890665,1599.774687,3034.457033,3589.650652,4561.442388,1255.248811,1660.592913
10/11/2018 14:00,568.4728984,312.89986,1476.132324,3313.700331,4078.665423,4637.002952,1117.646077,1404.202586
10/11/2018 15:00,735.9235591,715.8001968,1470.97089,3246.158712,4025.317101,4488.024733,1461.727009,1710.365219
10/11/2018 16:00,821.4408407,506.4912277,1712.441416,3157.479686,3813.314635,5023.55735,1803.424779,1800.792307
10/11/2018 17:00,476.5269807,835.2091394,1688.070112,2474.067769,4301.366122,4181.157754,1678.779613,1766.53513
10/11/2018 18:00,490.1782615,1291.660871,1625.699595,2628.835132,4647.957411,4541.277568,1665.132693,1675.431476
10/11/2018 19:00,491.5750265,987.7023464,1706.810844,2633.583946,4071.405884,4711.527091,1195.867569,1731.697582
10/11/2018 20:00,408.4762105,1249.037143,1774.471785,2602.785273,4782.299375,4202.591282,1354.866033,1704.786715
10/11/2018 21:00,515.5703814,977.4243249,1507.772783,2579.174033,4726.731816,4148.371074,1489.603633,1836.913867
10/11/2018 22:00,677.344793,1220.20564,1209.63921,2403.898669,4065.738461,3504.04896,1548.83403,1647.840129
10/11/2018 23:00,783.3086095,1148.874621,1202.15914,2249.29571,4542.953104,4056.751544,1157.118737,1535.21552
11/11/2018 00:00,718.7048792,492.4563003,1241.551784,2240.378968,4391.008555,4243.12114,849.381835,1765.775877
11/11/2018 01:00,674.9919628,365.1412803,1287.389898,1959.152628,3932.09391,3723.682121,1173.844241,2028.81198
11/11/2018 02:00,877.0119254,361.0587122,1346.058002,1764.378152,3520.614879,4174.846879,1394.537973,2122.330116
11/11/2018 03:00,896.233403,592.2861648,1193.08528,1810.151374,4475.950878,3941.525849,1974.80226,1723.273677
11/11/2018 04:00,588.9685864,587.6663661,1210.095866,1854.848978,3397.61745,3589.527239,1710.764851,1991.653398
11/11/2018 05:00,635.7057852,604.5357304,1047.040651,2229.31069,4172.887228,3480.718478,1510.856689,1983.77704
11/11/2018 06:00,594.3878204,763.7767001,1247.003741,1970.043246,3882.39455,3308.858256,1506.343409,2117.529766
11/11/2018 07:00,543.5807981,1005.446827,1188.12037,1744.922218,4236.823249,3508.56532,1692.912613,2006.504734
11/11/2018 08:00,548.8654035,1538.770603,852.7088892,1827.13264,4601.26733,3386.158238,1307.443791,2165.467571
11/11/2018 09:00,646.0112521,1280.9368,978.0903439,1761.082058,4355.419784,3274.376743,1358.743378,1992.381959
11/11/2018 10:00,649.058289,818.7983365,867.5991054,1712.408461,3919.024612,3374.56377,1211.646623,1931.071979
11/11/2018 11:00,697.6233416,602.840233,966.7300443,1436.106487,3542.724057,4189.353155,2263.845387,1503.219138
11/11/2018 12:00,655.7048513,575.9852298,1091.918096,2018.084362,4031.37164,4551.750114,1688.393133,1823.195855
11/11/2018 13:00,629.0575122,1037.890469,986.0417524,2542.837982,3728.422691,3620.060366,1803.591052,1706.813486
11/11/2018 14:00,414.9738025,1352.112737,1063.006392,2311.825742,3980.028685,3337.496256,2181.599455,1781.609193
11/11/2018 15:00,388.7868444,612.3778242,1077.205645,2656.079231,3870.330304,3914.683632,1017.26688,1919.102277
11/11/2018 16:00,403.2337346,476.8763637,1290.3465,2388.796697,3793.230113,4106.340496,1172.100979,1905.081231
11/11/2018 17:00,375.0185784,394.7926057,786.0617573,2260.867058,3593.067556,3061.973316,2069.344996,1558.549567
11/11/2018 18:00,492.8582256,296.6417874,1237.973046,1873.858029,3085.887292,2674.713605,1917.556483,1630.922955
11/11/2018 19:00,426.240545,456.5715645,1427.189736,2040.523983,2959.55923,2796.142066,1394.240008,1617.356461
11/11/2018 20:00,451.4249872,615.2138441,1483.46257,1862.543336,3231.537327,3486.984601,1404.752713,1764.555824
11/11/2018 21:00,472.2202011,850.1138439,1682.030116,1988.451433,4599.938528,3275.95583,898.2384864,1980.672918
11/11/2018 22:00,653.9812105,876.8743733,1687.734471,1933.489223,3563.263267,3366.211963,1150.70104,1675.817238
11/11/2018 23:00,730.985483,1000.123475,1773.385859,1939.957093,3894.887638,3534.609034,1442.152325,1513.316673
12/11/2018 00:00,707.2095436,626.5941573,1624.045741,2001.008528,3809.562393,3235.552735,847.4303647,1364.038893
12/11/2018 01:00,521.220327,1090.954018,1330.469605,2014.895892,4949.075829,2962.215936,1640.007678,1511.341754
12/11/2018 02:00,420.0296023,996.2925367,1203.274273,1912.049971,4570.239468,2646.982042,719.6816758,1412.697067
12/11/2018 03:00,449.3007368,540.4017118,1273.564813,2135.616059,3756.214108,2275.994013,2364.562143,1227.689936
12/11/2018 04:00,507.2382644,155.0836368,1589.449507,2134.454944,3380.458152,2647.354786,783.6495766,1199.612149
12/11/2018 05:00,493.0069381,860.9571837,1149.138754,2233.027323,3558.778798,2396.977989,645.8060433,1091.743362
12/11/2018 06:00,733.0187902,1716.791054,1379.881657,2192.162994,4224.09368,3150.515813,1762.456324,1216.195828
12/11/2018 07:00,828.9671849,1726.762305,1551.739423,2414.845221,4316.524875,3373.003285,1429.233594,1651.858925
12/11/2018 08:00,1206.654395,1508.244239,1264.933753,1956.402003,3784.058453,3453.634868,1007.806626,1652.017001
12/11/2018 09:00,890.4781361,1108.69809,1331.588598,1959.413852,3073.760533,3532.205155,1717.66872,1375.655585
12/11/2018 10:00,637.6898865,1152.167726,1372.25671,1901.932074,3447.097104,2811.271011,2692.512708,1249.558632
12/11/2018 11:00,313.4002476,1230.436983,1420.962024,2002.205778,3425.498042,2608.585457,2823.021042,1066.384708
12/11/2018 12:00,323.0156134,1455.573884,1557.556459,1516.923862,3789.515686,2506.72762,1610.647261,1285.149434
12/11/2018 13:00,365.1260705,1149.181699,1439.067018,1523.330559,3835.737783,2481.908975,2400.740927,1114.392288
12/11/2018 14:00,240.1781955,816.3360827,1527.876517,1423.782823,3620.634899,2634.84149,1330.8091,1178.618604
12/11/2018 15:00,258.3274884,869.4487936,1563.049623,1388.833303,3771.067579,2633.208264,815.6981599,696.2469906
12/11/2018 16:00,238.1782231,1017.506291,1288.323098,1376.55906,4019.023036,2277.799481,933.2757477,895.4161793
12/11/2018 17:00,263.2219931,966.7489614,1332.180779,1446.726021,4746.60847,2898.307037,1049.087678,936.8752806
12/11/2018 18:00,478.6928514,1221.141063,1584.496923,1251.681382,5189.074156,3212.021167,729.2333005,1161.536691
12/11/2018 19:00,687.8224456,916.1570826,2044.319308,1176.370975,4696.970752,3669.187038,769.5269956,1049.55306
12/11/2018 20:00,722.3318216,822.2459574,1569.979959,1283.221417,4117.239132,3325.060479,1017.848942,1529.714105
12/11/2018 21:00,823.1576055,650.7155725,1505.308548,1089.90204,3671.215751,3814.71578,1104.998161,1288.562947
12/11/2018 22:00,818.7199874,559.6549638,1868.334585,1164.646319,3593.470836,3573.609562,1144.494105,1217.469268
12/11/2018 23:00,974.5186823,694.905899,1855.284262,1305.338074,3931.99368,3583.706332,1381.719603,952.0440796
13/11/2018 00:00,1105.151809,800.1621634,2057.003915,1170.342083,4002.122902,4433.851204,982.4426418,671.213182
13/11/2018 01:00,1134.358461,699.6310117,1812.841781,1426.391952,3967.14424,3919.601127,2753.565573,588.8577268
13/11/2018 02:00,1040.24328,857.5787725,1524.861055,1362.004251,3885.190155,3463.485476,2208.817293,835.1746723
13/11/2018 03:00,732.0983732,897.1999075,3022.978559,1583.790112,4471.892761,4214.065047,1964.678225,1050.18184
13/11/2018 04:00,714.6127134,655.8298877,2840.175382,1412.686355,4419.519191,4467.298709,2056.823402,1041.358786
13/11/2018 05:00,793.3694573,781.6890539,2668.572667,1282.521686,4331.23171,3812.753352,2447.765912,1189.197661
13/11/2018 06:00,641.6484315,725.8068505,2751.075348,1324.308268,4122.722044,4586.053148,3261.760881,1082.759358
13/11/2018 07:00,621.0673367,774.6252441,1965.980451,1443.387309,4189.916546,3659.95064,2853.331034,1218.547498
13/11/2018 08:00,725.9456602,615.4750144,1408.053002,1210.251388,4177.658561,3174.200579,3442.854278,1279.243594
13/11/2018 09:00,657.9590337,884.1052355,1601.19321,1072.133409,5071.618191,3869.007954,4033.140064,1501.891724
13/11/2018 10:00,583.2000225,836.1786704,2014.001996,1172.555042,5036.619898,3604.620046,2762.726998,1123.781302
13/11/2018 11:00,723.0003943,928.8063291,1813.778528,1141.004029,5102.901575,3410.945257,3280.794751,951.0795147
13/11/2018 12:00,894.2060305,1570.232804,1853.506219,1347.66241,6175.922894,3470.053096,3582.609644,907.0107568
13/11/2018 13:00,647.4222797,1712.991184,1779.420153,1428.62859,6390.821455,4181.27909,2593.090005,823.762388
13/11/2018 14:00,790.5158876,1638.680051,1277.281246,1656.440323,6287.651601,4314.288597,1809.342121,784.3417143
13/11/2018 15:00,747.2002117,1567.46664,1019.213251,1776.826826,6141.770033,4182.314369,1825.205234,1062.264328
13/11/2018 16:00,409.2209619,1271.841845,1379.776137,1391.714427,6202.031606,6684.074291,1672.440597,883.0004387
13/11/2018 17:00,428.1336051,1227.778194,1931.39646,2029.400954,5671.367769,7375.27714,1602.324495,1143.097693
13/11/2018 18:00,308.5580377,1248.664832,1094.937669,1599.338019,5320.110765,5215.33882,1440.326351,1782.658088
13/11/2018 19:00,336.6972491,1340.128824,1592.818439,1675.450159,6010.296694,7087.321979,1745.358787,1626.195129
13/11/2018 20:00,418.8207529,838.4034966,1670.575187,1839.036398,6281.478969,7005.81378,2027.300372,1813.542527
13/11/2018 21:00,511.3075299,866.1738775,2017.848894,2238.505366,6778.385978,7255.843701,2005.29767,1308.01326
13/11/2018 22:00,471.9129858,796.670983,2011.116283,1621.111479,5398.566121,7793.68331,1849.301994,1290.355521
13/11/2018 23:00,463.3300166,717.0908371,2215.213075,1801.995383,5858.294007,7111.998776,1553.898442,1387.402123
14/11/2018 00:00,431.1177862,761.4156216,2244.368988,1939.202646,4965.497164,6122.346432,1598.945587,1165.905738
14/11/2018 01:00,563.3309794,828.4750058,3118.872536,1829.907474,5942.77303,8459.668419,1891.428364,1277.647518
14/11/2018 02:00,642.7911664,862.8602007,2486.66215,1728.956291,5781.123015,7367.204859,1402.045904,1360.415344
14/11/2018 03:00,896.7008793,871.336528,2356.223405,1853.757394,4944.911318,7360.543921,1402.198935,1363.312424
14/11/2018 04:00,1475.242978,869.9322589,2110.636029,1600.800306,6269.83301,7517.590457,1280.569325,1121.366574
14/11/2018 05:00,1522.556963,759.5982895,1816.922159,1614.980459,5482.357876,7805.0555,1506.00154,987.3406327
14/11/2018 06:00,1463.265795,748.3588908,2778.659839,2303.203929,4922.541575,6139.005335,3080.961799,1186.033524
14/11/2018 07:00,1011.825377,854.7447188,2775.151165,2416.837312,5002.913287,5903.811686,1900.00928,1124.617785
14/11/2018 08:00,748.0587479,512.2963302,2920.867151,2704.599098,4789.574118,5791.247379,1485.634555,1209.535622
14/11/2018 09:00,590.5977413,533.877493,3009.728024,2623.743078,4974.680637,4998.906432,2932.977742,1091.592255
14/11/2018 10:00,643.939716,358.2602207,2687.140998,3058.896963,5210.979369,4769.7261,1988.800682,1157.995035
14/11/2018 11:00,679.4203559,444.300339,2596.175745,2552.781069,4751.019785,4146.401711,2305.73203,1059.012225
14/11/2018 12:00,394.601349,792.6851959,2241.055858,3165.107358,5021.970817,4249.164067,2476.892296,1061.004325
14/11/2018 13:00,748.1924072,690.844995,2265.19178,2977.437118,4329.234396,3952.258741,2634.490761,1220.009236
14/11/2018 14:00,932.3985337,797.2320993,2434.820445,3689.231616,3567.104888,3943.691175,2560.708192,1224.888691
14/11/2018 15:00,948.4428038,840.0332289,3233.530382,2934.290177,3117.844926,4365.618149,2606.168615,688.3427927
14/11/2018 16:00,739.0872428,657.0802975,3155.180525,2623.029486,2905.10994,4420.087968,1475.478391,831.202631
14/11/2018 17:00,517.6241659,757.5352875,2941.146314,2602.96994,3768.078336,4707.519488,1618.570826,1055.740804
14/11/2018 18:00,372.6515417,711.9744259,2618.676568,2478.118672,3316.232562,4381.348822,1217.202584,986.2273064
14/11/2018 19:00,423.4329381,768.7082015,2685.982903,2455.258852,3936.515105,4255.498272,1619.852572,869.6679368
14/11/2018 20:00,419.5455549,803.7820859,3608.685913,2463.219078,3446.867463,4535.502642,1069.266713,942.4892035
14/11/2018 21:00,407.5642674,765.6513768,3222.77651,2484.590955,3952.343288,4380.804824,1157.370113,1101.788318
14/11/2018 22:00,421.0407335,796.6011558,3016.058353,2175.224806,3621.53779,3972.19784,1065.19355,1131.831696
14/11/2018 23:00,445.7022851,751.9603671,2604.29434,2357.488417,3326.655811,3513.645882,1534.859313,1176.813657
15/11/2018 00:00,437.954583,768.2031717,2128.645565,2502.203947,3328.146766,3730.571625,1239.13699,1075.00613
15/11/2018 01:00,425.2031191,1090.310775,1911.751072,2377.835107,3179.793868,3694.90183,1199.828625,1282.599388
15/11/2018 02:00,415.6173145,1127.855866,2318.368831,2483.238108,3752.95506,3987.720279,1418.341104,1095.94321
15/11/2018 03:00,376.5114698,885.6839386,1910.37753,2019.315891,3969.784362,3894.908736,1379.298622,1111.331515
15/11/2018 04:00,364.5941344,946.4197052,2121.02396,2249.884082,3210.039717,3923.629315,1146.705626,1282.05273
15/11/2018 05:00,714.9715843,1210.715662,2448.899424,2150.113427,2859.70073,3537.477169,1394.77464,1437.496757
15/11/2018 06:00,1600.117773,2062.081277,4170.125962,2130.922087,1584.448808,2392.643475,846.7962072,889.0988919
15/11/2018 07:00,1286.467299,1613.6409,3199.532605,1694.728462,2742.971815,2860.786438,874.2150923,900.3959796
15/11/2018 08:00,651.8606251,776.8005146,2206.868592,1469.243503,4211.489922,3915.234675,1273.081812,1374.118279
15/11/2018 09:00,632.1876375,934.1857361,1928.546475,1154.302906,3741.347635,3749.904392,1096.708625,1351.642044
15/11/2018 10:00,606.5573014,718.7618175,1931.099013,1646.580467,3934.240048,3503.776066,1179.425331,1149.70472
15/11/2018 11:00,507.0655456,1214.053166,1861.227641,1885.030134,5648.353704,3970.313955,1134.685789,1200.646391
15/11/2018 12:00,503.3366906,1061.150507,1855.592799,1756.150469,5843.18045,4001.182054,1154.380081,1186.671723
